Time(sentisec);X_A(m);Y_A(m);X_L(m);Y_L(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_F(m);Y_F(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_K(m);Y_K(m)
1842000.0;5194.1956;8562.0444;5188.677;8567.3671;5186.3094;8565.2071;5189.8915;8563.0239;5189.5671;8567.3257;5957.6209;8751.9531;5189.7261;8565.9037;6954.2852;13796.0001;5188.4628;8565.7301;5189.9784;8566.8542
1842020.0;5192.6694;8558.5697;5187.4091;8564.0428;5185.2208;8561.8129;5188.6741;8559.6681;5188.1782;8564.1334;5957.6415;8748.5245;5188.5111;8562.5947;6956.6156;13797.348;5187.1549;8562.4772;5188.624;8563.5974
1842040.0;5191.1624;8555.09;5186.1296;8560.7141;5184.0933;8558.4371;5187.4113;8556.3373;5186.7543;8560.9352;5957.6878;8745.0946;5187.2689;8559.2905;6959.0419;13798.5303;5185.8307;8559.2306;5187.2272;8560.3575
1842060.0;5189.6793;8551.6011;5184.8373;8557.3842;5182.9235;8555.0771;5186.1048;8553.0257;5185.3152;8557.7223;5957.7579;8741.6616;5185.9959;8555.9931;6961.5583;13799.5428;5184.5018;8555.9865;5185.7896;8557.1335
1842080.0;5188.2235;8548.1002;5183.5334;8554.0573;5181.7099;8551.7281;5184.7603;8549.7208;5183.8655;8554.4981;5957.8436;8738.2221;5184.6887;8552.7011;6964.1548;13800.3851;5183.1747;8552.7423;5184.3115;8553.9278
1842100.0;5186.7967;8544.587;5182.2201;8550.7383;5180.4544;8548.3825;5183.3855;8546.4107;5182.3997;8551.2702;5957.9331;8734.7717;5183.3438;8549.4136;6966.815;13801.0727;5181.8499;8549.4963;5182.7935;8550.7429
1842120.0;5185.3995;8541.062;5180.8981;8547.431;5179.1615;8545.0352;5181.988;8543.0901;5180.9143;8548.0404;5958.0179;8731.3068;5181.9607;8546.1332;6969.5154;13801.6501;5180.5234;8546.2451;5181.2366;8547.5804
1842140.0;5184.0303;8537.5241;5179.5651;8544.1344;5177.8367;8541.6894;5180.5734;8539.7599;5179.4138;8544.8056;5958.0998;8727.8273;5180.5419;8542.865;6972.2273;13802.1946;5179.189;8542.9847;5179.6398;8544.4411
1842160.0;5182.6826;8533.9736;5178.2164;8540.8443;5176.4846;8538.3555;5179.1464;8536.4215;5177.9081;8541.5628;5958.1921;8724.3386;5179.0929;8539.6132;6974.9189;13802.8033;5177.84;8539.7132;5178.0005;8541.3259
1842180.0;5181.3451;8530.4149;5176.8475;8537.5579;5175.1071;8535.0446;5177.7113;8533.0756;5176.405;8538.3127;5958.3133;8720.8501;5177.6203;8536.3792;6977.5557;13803.5725;5176.4711;8536.4321;5176.3185;8538.2332
1842200.0;5180.0031;8526.8568;5175.4564;8534.2773;5173.7015;8531.763;5176.2715;8529.7238;5174.9094;8535.0578;5958.4792;8717.3713;5176.1308;8533.1607;6980.1026;13804.5771;5175.0801;8533.1453;5174.5981;8535.159
1842220.0;5178.6396;8523.3093;5174.045;8531.0082;5172.2616;8528.5139;5174.8287;8526.372;5173.4225;8531.7987;5958.6992;8713.9081;5174.6303;8529.9516;6982.5253;13805.8602;5173.6686;8529.8566;5172.8472;8532.0977
1842240.0;5177.2389;8519.7791;5172.6173;8527.7559;5170.7811;8525.2992;5173.3836;8523.029;5171.9427;8528.532;5958.9755;8710.4607;5173.1216;8526.7434;6984.7917;13807.4336;5172.241;8526.5677;5171.0736;8529.0459
1842260.0;5175.7899;8516.27;5171.177;8524.5226;5169.2587;8522.1193;5171.9345;8519.7004;5170.4673;8525.2524;5959.3065;8707.0264;5171.6052;8523.5282;6986.8706;13809.286;5170.8008;8523.2808;5169.2839;8526.0022
1842280.0;5174.2874;8512.7841;5169.7239;8521.3061;5167.7004;8518.9695;5170.4766;8516.3842;5168.9944;8521.9572;5959.6891;8703.6035;5170.0813;8520.3027;6988.7306;13811.3941;5169.3482;8519.9999;5167.4851;8522.9638
1842300.0;5172.7312;8509.3234;5168.2538;8518.1009;5166.1152;8515.8414;5169.0002;8513.0756;5167.5228;8518.6511;5960.1219;8700.1938;5168.5521;8517.0681;6990.3407;13813.728;5167.8798;8516.7285;5165.6842;8519.924
1842320.0;5171.1203;8505.8909;5166.761;8514.9006;5164.5103;8512.7273;5167.4928;8509.7748;5166.0485;8515.345;5960.6064;8696.8006;5167.0224;8513.8276;6991.6722;13816.2514;5166.3909;8513.4668;5163.8869;8516.8738
1842340.0;5169.4513;8502.4932;5165.2429;8511.7015;5162.888;8509.6248;5165.9416;8506.4899;5164.5557;8512.0522;5961.1461;8693.4265;5165.4959;8510.5825;6992.6972;13818.9209;5164.8799;8510.2135;5162.0945;8513.8091
1842360.0;5167.7188;8499.1404;5163.7021;8508.5032;5161.2485;8506.5351;5164.3371;8503.2323;5163.013;8508.7853;5961.7444;8690.0705;5163.9724;8507.3315;6993.3882;13821.6882;5163.3482;8506.9685;5160.3056;8510.7339
1842380.0;5165.9187;8495.8418;5162.1443;8505.3064;5159.5917;8503.4582;5162.6733;8500.0087;5161.3834;8505.5541;5962.4039;8686.7297;5162.4468;8504.0716;6993.7203;13824.5062;5161.7976;8503.7347;5158.5192;8507.657
1842400.0;5164.052;8492.5979;5160.5738;8502.1104;5157.9147;8500.3918;5160.9473;8496.8178;5159.6492;8502.3653;5963.1259;8683.4023;5160.9127;8500.8022;6993.6783;13827.3326;5160.2265;8500.5144;5156.7369;8504.5847
1842420.0;5162.1259;8489.3987;5158.9906;8498.9156;5156.2099;8497.3327;5159.1574;8493.656;5157.8329;8499.2194;5963.911;8680.0908;5159.364;8497.5282;6993.2628;13830.1304;5158.6291;8497.3078;5154.9611;8501.518
1842440.0;5160.1514;8486.2277;5157.3911;8495.726;5154.4657;8494.2811;5157.3012;8490.5251;5155.9879;8496.1097;5964.7591;8676.8023;5157.7962;8494.2603;6992.4919;13832.8664;5156.9989;8494.1163;5153.1922;8498.4547
1842460.0;5158.1396;8483.0703;5155.7712;8492.5469;5152.6716;8491.2426;5155.3763;8487.4363;5154.1616;8493.0274;5965.6698;8673.5457;5156.2038;8491.0111;6991.3943;13835.512;5155.331;8490.9453;5151.4276;8495.3929
1842480.0;5156.0985;8479.9179;5154.1285;8489.3808;5150.8214;8488.2271;5153.3818;8484.4056;5152.3678;8489.969;5966.6425;8670.3283;5154.5807;8487.7898;6990.0025;13838.0426;5153.6248;8487.802;5149.6619;8492.3327
1842500.0;5154.0318;8476.7684;5152.4639;8486.2267;5148.9143;8485.2455;5151.3195;8481.444;5150.5907;8486.9351;5967.6769;8667.1531;5152.9214;8484.599;6988.3451;13840.4354;5151.8823;8484.6899;5147.8882;8489.2762
1842520.0;5151.9386;8473.6248;5150.7796;8483.0832;5146.9527;8482.3041;5149.1939;8478.55;5148.8086;8483.9232;5968.7727;8664.0176;5151.2238;8481.4366;6986.4463;13842.6678;5150.1066;8481.6053;5146.0995;8486.2277
1842540.0;5149.8143;8470.4942;5149.0764;8479.9524;5144.9406;8479.402;5147.009;8475.7115;5147.0091;8480.9223;5969.9294;8660.9144;5149.4887;8478.3008;6984.3259;13844.7185;5148.2987;8478.5408;5144.2891;8483.1941
1842560.0;5147.6541;8467.3866;5147.3524;8476.8394;5142.8816;8476.5338;5144.7655;8472.9138;5145.1913;8477.921;5971.1444;8657.8338;5147.7183;8475.193;6982.0023;13846.5705;5146.4571;8475.4905;5142.4525;8480.1847
1842580.0;5145.456;8464.311;5145.6027;8473.7503;5140.7792;8473.6942;5142.4612;8470.147;5143.3579;8474.9185;5972.4132;8654.7665;5145.9132;8472.1174;6979.4942;13848.2067;5144.579;8472.4537;5140.588;8477.2083
1842600.0;5143.2207;8461.271;5143.8212;8470.6905;5138.6369;8470.8801;5140.0959;8467.4089;5141.513;8471.927;5973.7286;8651.7056;5144.0721;8469.0765;6976.8231;13849.6045;5142.6635;8469.4331;5138.6961;8474.2713
1842620.0;5140.951;8458.2618;5142.0008;8467.6658;5136.4586;8468.0899;5137.6757;8464.7018;5139.6602;8468.9626;5975.0833;8648.6472;5142.1921;8466.0691;6974.0149;13850.732;5140.7134;8466.4324;5136.7789;8471.3756
1842640.0;5138.6507;8455.273;5140.1351;8464.6817;5134.2463;8465.3234;5135.2137;8462.0269;5137.8009;8466.0334;5976.47;8645.5895;5140.2702;8463.0904;6971.099;13851.5552;5138.7361;8463.454;5134.8374;8468.5188
1842660.0;5136.326;8452.2923;5138.2197;8461.7398;5131.9991;8462.5805;5132.7254;8459.3799;5135.9336;8463.136;5977.8824;8642.5324;5138.3061;8460.1362;6968.1065;13852.0474;5136.7399;8460.4997;5132.8694;8465.6961
1842680.0;5133.9849;8449.3113;5136.2549;8458.8369;5129.7155;8459.861;5130.2238;8456.7503;5134.0517;8460.2587;5979.3163;8639.477;5136.3037;8457.2043;6965.0699;13852.1982;5134.7304;8457.5703;5130.87;8462.9026
1842700.0;5131.6349;8446.3286;5134.2463;8455.9671;5127.3965;8457.1641;5127.7169;8454.1242;5132.1442;8457.3885;5980.7708;8636.4265;5134.2699;8454.2949;6962.0221;13852.0108;5132.708;8454.6659;5128.8344;8460.1351
1842720.0;5129.2789;8443.3512;5132.2029;8453.1252;5125.0461;8454.4894;5125.2089;8451.4897;5130.2004;8454.515;5982.2497;8633.388;5132.2117;8451.4082;6958.9958;13851.4974;5130.6688;8451.7847;5126.7604;8457.392
1842740.0;5126.9141;8440.3913;5130.1331;8450.3067;5122.6684;8451.8374;5122.7021;8448.8407;5128.2161;8451.6323;5983.76;8630.3719;5130.1331;8448.5449;6956.0193;13850.6744;5128.6073;8448.9254;5124.6491;8454.6728
1842760.0;5124.5334;8437.4578;5128.0431;8447.5061;5120.2647;8449.2085;5120.1988;8446.1781;5126.1959;8448.7416;5985.3086;8627.3888;5128.0342;8445.7053;6953.1152;13849.5634;5126.5191;8446.0886;5122.503;8451.9769
1842780.0;5122.1308;8434.5514;5125.9368;8444.717;5117.8342;8446.6018;5117.7016;8443.5075;5124.1488;8445.8505;5986.8996;8624.4448;5125.9134;8442.888;6950.301;13848.1906;5124.4014;8443.2771;5120.3239;8449.3055
1842800.0;5119.7035;8431.6659;5123.8185;8441.9338;5115.3784;8444.0151;5115.2118;8440.836;5122.0815;8442.9696;5988.5337;8621.5397;5123.7705;8440.088;6947.5899;13846.5872;5122.2529;8440.4953;5118.1129;8446.662
1842820.0;5117.2541;8428.7951;5121.6925;8439.1531;5112.904;8441.4437;5112.7289;8438.1698;5119.9945;8440.1106;5990.2101;8618.6712;5121.6093;8437.2971;6944.9897;13844.7846;5120.0731;8437.7485;5115.8706;8444.0503
1842840.0;5114.7892;8425.9366;5119.5635;8436.3724;5110.4219;8438.8795;5110.2505;8435.5116;5117.8823;8437.2865;5991.9306;8615.8389;5119.4381;8434.5053;6942.5006;13842.8132;5117.862;8435.0414;5113.5974;8441.4712
1842860.0;5112.3167;8423.0893;5117.4363;8433.5893;5107.9427;8436.3095;5107.7765;8432.8584;5115.7312;8434.5207;5993.7013;8613.0456;5117.2689;8431.703;6940.1157;13840.6998;5115.6199;8432.3739;5111.2947;8438.9197
1842880.0;5109.8434;8420.2475;5115.3166;8430.8002;5105.4726;8433.7203;5105.3107;8430.203;5113.5174;8431.8512;5995.5313;8610.2952;5115.1154;8428.8822;6937.8244;13838.4691;5113.3482;8429.7393;5108.9653;8436.3852
1842900.0;5107.3749;8417.3996;5113.2122;8427.9998;5103.0125;8431.1035;5102.8596;8427.5369;5111.2145;8429.3157;5997.4291;8607.5917;5112.9914;8426.0364;6935.6151;13836.1425;5111.0501;8427.1268;5106.614;8433.8555
1842920.0;5104.9187;8414.5322;5111.1303;8425.1823;5100.5599;8428.4585;5100.4293;8424.854;5108.8142;8426.9184;5999.4004;8604.9403;5110.9093;8423.1576;6933.478;13833.7388;5108.7329;8424.5258;5104.2469;8431.3218
1842940.0;5102.4872;8411.6355;5109.0754;8422.3441;5098.1118;8425.7913;5098.0244;8422.1496;5106.346;8424.6082;6001.4483;8602.3497;5108.8782;8420.2353;6931.4072;13831.2717;5106.4075;8421.9292;5101.8706;8428.7824
1842960.0;5100.0951;8408.7059;5107.0472;8419.4847;5095.6679;8423.1086;5095.6503;8419.4175;5103.8693;8422.2956;6003.5738;8599.8323;5106.9036;8417.2587;6929.3993;13828.7499;5104.0856;8419.3326;5099.4902;8426.242
1842980.0;5097.7549;8405.7425;5105.0435;8416.6056;5093.2313;8420.413;5093.3158;8416.6492;5101.4411;8419.9057;6005.776;8597.4015;5104.9861;8414.2251;6927.4518;13826.1765;5101.7753;8416.7311;5097.1099;8423.7057
1843000.0;5095.4737;8402.7434;5103.063;8413.7087;5090.8109;8417.7;5091.0308;8413.835;5099.0879;8417.4122;6008.0518;8595.0666;5103.1215;8411.145;6925.5599;13823.5508;5099.48;8414.1168;5094.7343;8421.1729
1843020.0;5093.2533;8399.7053;5101.1063;8410.7964;5088.422;8414.9586;5088.7995;8410.9674;5096.8066;8414.827;6010.3971;8592.83;5101.3007;8408.0383;6923.7193;13820.8696;5097.2026;8411.4771;5092.3695;8418.6356
1843040.0;5091.0927;8396.6254;5099.174;8407.871;5086.0835;8412.1747;5086.6176;8408.0444;5094.5834;8412.167;6012.8085;8590.687;5099.5112;8404.924;6921.9314;13818.131;5094.9485;8408.7972;5090.0239;8416.0814
1843060.0;5088.9889;8393.5046;5097.2652;8404.9317;5083.8113;8409.3367;5084.4754;8405.0714;5092.408;8409.4374;6015.2841;8588.6326;5097.7404;8401.8108;6920.2068;13815.3365;5092.7247;8406.0642;5087.7061;8413.4984
1843080.0;5086.9366;8390.3497;5095.3792;8401.9754;5081.6095;8406.441;5082.364;8402.0605;5090.2762;8406.6383;6017.8228;8586.667;5095.9783;8398.697;6918.5637;13812.4905;5090.5362;8403.271;5085.4221;8410.8785
1843100.0;5084.9254;8387.1738;5093.5161;8399.0001;5079.4676;8403.4954;5080.2781;8399.0261;5088.1852;8403.7826;6020.4228;8584.7968;5094.2182;8395.5767;6917.0242;13809.5965;5088.385;8400.417;5083.1725;8408.2188
1843120.0;5082.94;8383.9931;5091.6762;8396.0084;5077.3672;8400.5165;5078.2136;8395.98;5086.1305;8400.8969;6023.0806;8583.0305;5092.4551;8392.4461;6915.6109;13806.6553;5086.2716;8397.5079;5080.9537;8405.5211
1843140.0;5080.9621;8380.8228;5089.8572;8393.0057;5075.2923;8397.5233;5076.1656;8392.9303;5084.103;8398.014;6025.7902;8581.373;5090.6846;8389.3057;6914.348;13803.667;5084.197;8394.5563;5078.7613;8402.7911
1843160.0;5078.9731;8377.6746;5088.0533;8389.9973;5073.2355;8394.5296;5074.1304;8389.8824;5082.0895;8395.1578;6028.5428;8579.8237;5088.9025;8386.1589;6913.2604;13800.6323;5082.1619;8391.5794;5076.5932;8400.0365
1843180.0;5076.9567;8374.5576;5086.2579;8386.9883;5071.197;8391.5384;5072.1088;8386.8395;5080.0812;8392.3294;6031.3285;8578.3777;5087.1061;8383.0112;6912.373;13797.5524;5080.1647;8388.5922;5074.4504;8397.2646
1843200.0;5074.9002;8371.4789;5084.4661;8383.9853;5069.181;8388.5441;5070.1063;8383.8002;5078.0798;8389.5104;6034.1386;8577.0288;5085.2946;8379.8694;6911.7056;13794.4278;5078.2018;8385.6006;5072.3349;8394.4795
1843220.0;5072.7959;8368.4408;5082.6734;8380.995;5067.1905;8385.5379;5068.129;8380.7568;5076.0947;8386.6804;6036.9675;8575.7699;5083.4675;8376.7427;6911.2709;13791.2618;5076.2696;8382.6008;5070.2473;8391.6806
1843240.0;5070.6428;8365.4382;5080.8743;8378.0226;5065.2261;8382.5131;5066.1772;8377.6972;5074.131;8383.8341;6039.8126;8574.5912;5081.6237;8373.6415;6911.072;13788.064;5074.3653;8379.5836;5068.1853;8388.8653
1843260.0;5068.4459;8362.4631;5079.0627;8375.0713;5063.2838;8379.4675;5064.2441;8374.6135;5072.1806;8380.9836;6042.6721;8573.4779;5079.7604;8370.5759;6911.1052;13784.8512;5072.4854;8376.5402;5066.1436;8386.0334
1843280.0;5066.2136;8359.5108;5077.2361;8372.1421;5061.3556;8376.4018;5062.3185;8371.5081;5070.2258;8378.1443;6045.5427;8572.4108;5077.8727;8367.555;6911.3629;13781.6461;5070.6258;8373.4674;5064.114;8383.1903
1843300.0;5063.9534;8356.5845;5075.3967;8369.2336;5059.4314;8373.3184;5060.3911;8368.3935;5068.2503;8375.3228;6048.4194;8571.3689;5075.9527;8364.5856;6911.8405;13778.4752;5068.7841;8370.3683;5062.0879;8380.3449
1843320.0;5061.6694;8353.691;5073.5492;8366.3413;5057.5027;8370.2221;5058.4573;8365.2848;5066.2475;8372.5161;6051.2967;8570.3332;5073.9908;8361.6709;6912.5391;13775.3662;5066.9611;8367.2523;5060.0595;8377.5041
1843340.0;5059.3632;8350.8343;5071.6957;8363.4594;5055.5647;8367.1187;5056.5161;8362.1928;5064.2232;8369.716;6054.1698;8569.2886;5071.9804;8358.807;6913.4665;13772.343;5065.1572;8364.1326;5058.0281;8374.6696
1843360.0;5057.0373;8348.0105;5069.8335;8360.5837;5053.6163;8364.0127;5054.5674;8359.1218;5062.1907;8366.9153;6057.0364;8568.2236;5069.9212;8355.9835;6914.6302;13769.4227;5063.3685;8361.0215;5055.9978;8371.8389
1843380.0;5054.6972;8345.2106;5067.9568;8357.7135;5051.6605;8360.9061;5052.6094;8356.0711;5060.163;8364.1125;6059.8982;8567.1317;5067.8189;8353.1876;6916.032;13766.618;5061.5861;8357.9263;5053.9743;8369.0095
1843400.0;5052.35;8342.4243;5066.0603;8354.8512;5049.7025;8357.7995;5050.6392;8353.0373;5058.1479;8361.312;6062.7601;8566.0134;5065.6823;8350.4109;6917.6626;13763.9419;5059.8014;8354.8479;5051.9619;8366.1807
1843420.0;5050.0019;8339.6439;5064.1419;8352.0014;5047.7474;8354.6945;5048.6545;8350.0142;5056.149;8358.5162;6065.6269;8564.8784;5063.5206;8347.6512;6919.5044;13761.4121;5058.0108;8351.7832;5049.9629;8363.3514
1843440.0;5047.6573;8336.8651;5062.2007;8349.1685;5045.7959;8351.5921;5046.6542;8346.9944;5054.1714;8355.7183;6068.5006;8563.7428;5061.3427;8344.9096;6921.5378;13759.0512;5056.2184;8348.7294;5047.9785;8360.5178
1843460.0;5045.3211;8334.0861;5060.2352;8346.3561;5043.8432;8348.492;5044.6367;8343.9752;5052.2212;8352.9032;6071.3804;8562.6235;5059.1568;8342.1857;6923.7477;13756.8848;5054.4338;8345.6847;5046.0082;8357.6755
1843480.0;5042.9998;8331.3068;5058.243;8343.5652;5041.8832;8345.3946;5042.5989;8340.9632;5050.3022;8350.058;6074.2643;8561.5311;5056.9703;8339.4758;6926.1224;13754.9371;5052.6666;8342.646;5044.0495;8354.8226
1843500.0;5040.6984;8328.527;5056.2241;8340.7944;5039.9117;8342.3024;5040.5358;8337.9746;5048.4123;8347.1811;6077.1513;8560.4674;5054.7898;8336.7735;6928.6485;13753.2278;5050.9211;8339.6063;5042.0986;8351.9607
1843520.0;5038.4185;8325.7462;5054.183;8338.0392;5037.9253;8339.2193;5038.442;8335.0251;5046.5442;8344.2837;6080.0423;8559.4278;5052.6203;8334.0711;6931.3057;13751.7707;5049.1931;8336.5571;5040.1524;8349.0927
1843540.0;5036.1586;8322.9627;5052.1285;8335.2904;5035.9203;8336.1471;5036.3127;8332.12;5044.6877;8341.3833;6082.9394;8558.4068;5050.465;8331.3612;6934.0702;13750.576;5047.4722;8333.4961;5038.2094;8346.2211
1843560.0;5033.9175;8320.1741;5050.0704;8332.5344;5033.8928;8333.0857;5034.1455;8329.2514;5042.8311;8338.4945;6085.8435;8557.4038;5048.3254;8328.6373;6936.9171;13749.6497;5045.7473;8330.4315;5036.2705;8343.3481
1843580.0;5031.694;8317.3772;5048.0184;8329.7573;5031.841;8330.0356;5031.9424;8326.4055;5040.9637;8335.6239;6088.7526;8556.4253;5046.2028;8325.8959;6939.8232;13748.9914;5044.0097;8327.3793;5034.3378;8340.4754
1843600.0;5029.485;8314.5704;5045.9809;8326.9489;5029.7643;8327.0016;5029.7091;8323.5712;5039.0771;8332.77;6091.6623;8555.4821;5044.0999;8323.1372;6942.7668;13748.5896;5042.2528;8324.3546;5032.4126;8337.6038
1843620.0;5027.284;8311.7565;5043.9651;8324.1052;5027.6602;8323.9918;5027.4529;8320.7402;5037.1678;8329.929;6094.5688;8554.584;5042.0206;8320.3643;6945.7309;13748.4227;5040.4702;8321.3662;5030.4939;8334.733
1843640.0;5025.0826;8308.9426;5041.9761;8321.2285;5025.5235;8321.0161;5025.181;8317.9052;5035.238;8327.097;6097.4723;8553.7368;5039.968;8317.5789;6948.7036;13748.4616;5038.6538;8318.4154;5028.5787;8331.8621
1843660.0;5022.8724;8306.1361;5040.0164;8318.3257;5023.3485;8318.0836;5022.9005;8315.0606;5033.2958;8324.2677;6100.3776;8552.9446;5037.9432;8314.7799;6951.6775;13748.6744;5036.7969;8315.4972;5026.6644;8328.9909
1843680.0;5020.6465;8303.3407;5038.087;8315.4038;5021.1329;8315.2009;5020.6183;8312.2055;5031.354;8321.4294;6103.2904;8552.2097;5035.9446;8311.9636;6954.6454;13749.0276;5034.8982;8312.6035;5024.7495;8326.1206
1843700.0;5018.3996;8300.5567;5036.187;8312.4655;5018.8802;8312.3685;5018.3393;8309.3444;5029.4258;8318.5679;6106.2142;8551.5314;5033.9679;8309.1285;6957.6009;13749.4909;5032.9632;8309.7264;5022.8319;8323.253
1843720.0;5016.1299;8297.7851;5034.3137;8309.5094;5016.5978;8309.5787;5016.0637;8306.4835;5027.5195;8315.6743;6109.1492;8550.9063;5032.0068;8306.2767;6960.5409;13750.0388;5031.0003;8306.8615;5020.9067;8320.3907
1843740.0;5013.8379;8295.0305;5032.4624;8306.5341;5014.2952;8306.8182;5013.7884;8303.627;5025.6361;8312.7507;6112.0931;8550.3334;5030.0552;8303.4116;6963.466;13750.6556;5029.0145;8304.0097;5018.9675;8317.5368
1843760.0;5011.5256;8292.3004;5030.6268;8303.5424;5011.9799;8304.0751;5011.5107;8300.7736;5023.7701;8309.8068;6115.0446;8549.8182;5028.1089;8300.5347;6966.3779;13751.3347;5027.0043;8301.1745;5017.0097;8314.6937
1843780.0;5009.193;8289.6029;5028.8004;8300.5397;5009.6559;8301.3449;5009.2335;8297.915;5021.9134;8306.8539;6118.0036;8549.3679;5026.1661;8297.6432;6969.2724;13752.0797;5024.9654;8298.3579;5015.0333;8311.8623
1843800.0;5006.8366;8286.9442;5026.9782;8297.5313;5007.3241;8298.6282;5006.9666;8295.0396;5020.059;8303.9012;6120.9696;8548.9851;5024.2279;8294.734;6972.1374;13752.9012;5022.8962;8295.5574;5013.0423;8309.0435
1843820.0;5004.4507;8284.3279;5025.1564;8294.5221;5004.9847;8295.925;5004.725;8292.1388;5018.204;8300.9553;6123.9391;8548.6655;5022.2978;8291.8069;6974.9544;13753.8134;5020.8001;8292.7686;5011.0421;8306.2407
1843840.0;5002.0311;8281.7553;5023.332;8291.5179;5002.6402;8293.2323;5002.5248;8289.2111;5016.3487;8298.0194;6126.9051;8548.4015;5020.3796;8288.8679;6977.7042;13754.8298;5018.684;8289.9882;5009.0367;8303.4599
1843860.0;4999.5787;8279.2245;5021.5022;8288.5236;5000.2957;8290.5452;5000.3785;8286.2599;5014.4931;8295.0929;6129.8601;8548.1843;5018.4758;8285.9252;6980.3691;13755.961;5016.554;8287.2161;5007.028;8300.7043
1843880.0;4997.1002;8276.7305;5019.6657;8285.54;4997.9562;8287.8598;4998.2913;8283.2862;5012.6336;8292.1728;6132.8005;8548.0027;5016.587;8282.9832;6982.9329;13757.2152;5014.4147;8284.4539;5005.0159;8297.9691
1843900.0;4994.6054;8274.2635;5017.8243;8282.5632;4995.6236;8285.1746;4996.2589;8280.2863;5010.766;8289.2568;6135.7285;8547.8424;5014.7118;8280.0383;6985.3781;13758.603;5012.2706;8281.702;5002.9996;8295.2419
1843920.0;4992.1038;8271.8095;5015.9821;8279.5866;4993.297;8282.4903;4994.2693;8277.2562;5008.8888;8286.344;6138.6489;8547.6887;5012.8474;8277.0821;6987.6863;13760.139;5010.129;8278.9564;5000.9806;8292.5089
1843940.0;4989.6033;8269.3541;5014.1439;8276.6039;4990.9739;8279.8105;4992.3078;8274.1983;5007.0059;8283.4338;6141.565;8547.5324;5010.9906;8274.1109;6989.8403;13761.8396;5007.9997;8276.2096;4998.9649;8289.7603
1843960.0;4987.1112;8266.8867;5012.3121;8273.6121;4988.6524;8277.141;4990.3635;8271.1236;5005.1238;8280.5258;6144.4765;8547.3731;5009.1381;8271.1294;6991.8259;13763.715;5005.8915;8273.4541;4996.9612;8286.9913
1843980.0;4984.6351;8264.4032;5010.4861;8270.6142;4986.3321;8274.4877;4988.4328;8268.0457;5003.2477;8277.6207;6147.3813;8547.2172;5007.29;8268.1471;6993.6305;13765.7633;5003.8096;8270.6847;4994.9766;8284.2004
1844000.0;4982.1827;8261.903;5008.6644;8267.6173;4984.0137;8271.8535;4986.5183;8264.9738;5001.3814;8274.7202;6150.2785;8547.0713;5005.4498;8265.1704;6995.241;13767.97;5001.7555;8267.8989;4993.014;8281.3872
1844020.0;4979.7618;8259.3833;5006.8451;8264.6284;4981.7;8269.2357;4984.6244;8261.9115;4999.5322;8271.8225;6153.1699;8546.9358;5003.6225;8262.1999;6996.6448;13770.3146;4999.7292;8265.0973;4991.0733;8278.553
1844040.0;4977.38;8256.8358;5005.0269;8261.6498;4979.3957;8266.6274;4982.7532;8258.8602;4997.7172;8268.92;6156.0582;8546.8021;5001.8101;8259.2335;6997.8339;13772.7745;4997.7295;8262.2831;4989.1552;8275.7009
1844060.0;4975.0449;8254.249;5003.2091;8258.6792;4977.107;8264.0189;4980.903;8255.8224;4995.9635;8266.0012;6158.9466;8546.6534;5000.0088;8256.2702;6998.8061;13775.3259;4995.7541;8259.461;4987.2622;8272.835
