Time(sentisec);X_A(m);Y_A(m);X_F(m);Y_F(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_K(m);Y_K(m);X_L(m);Y_L(m)
5989200.0;3012.1174;1897.9446;3007.3202;1897.7767;3014.6025;1897.4297;3127.3413;1823.8594;3009.9183;1898.5417;3007.3271;1892.3365;3011.2446;1898.2161;3014.513;1898.0606
5989220.0;3011.6981;1900.3057;3006.6686;1899.7595;3014.103;1899.4529;3127.3214;1823.8596;3009.2495;1900.7134;3006.7503;1894.7627;3010.4354;1900.1531;3013.8344;1899.9817
5989240.0;3011.004;1902.56;3005.7319;1901.6136;3013.3936;1901.3972;3127.3085;1823.8605;3008.3753;1902.8145;3006.0194;1897.1319;3009.4027;1902.0019;3012.934;1901.8116
5989260.0;3010.0289;1904.6795;3004.5106;1903.3186;3012.4746;1903.24;3127.3011;1823.8635;3007.291;1904.8217;3005.1151;1899.4215;3008.1401;1903.7344;3011.817;1903.5173
5989280.0;3008.7761;1906.6374;3003.0149;1904.8531;3011.3508;1904.9633;3127.2942;1823.8712;3005.9955;1906.7097;3004.0113;1901.5959;3006.6469;1905.3225;3010.4962;1905.0704
5989300.0;3007.262;1908.4076;3001.2701;1906.1997;3010.0337;1906.5543;3127.2835;1823.8867;3004.496;1908.4493;3002.6859;1903.6121;3004.9325;1906.745;3008.9925;1906.4512
5989320.0;3005.5137;1909.9646;2999.316;1907.3499;3008.5396;1908.0016;3127.2693;1823.9115;3002.8082;1910.0111;3001.1324;1905.427;3003.0188;1907.9897;3007.3295;1907.6461
5989340.0;3003.5669;1911.2886;2997.2028;1908.3062;3006.8888;1909.2917;3127.2556;1823.9428;3000.9543;1911.3739;2999.366;1907.0048;3000.938;1909.05;3005.529;1908.6448
5989360.0;3001.4599;1912.3679;2994.9816;1909.0778;3005.1017;1910.4044;3127.2454;1823.9741;2998.9612;1912.5295;2997.4206;1908.321;2998.7283;1909.9209;3003.6089;1909.4368
5989380.0;2999.2293;1913.2013;2992.6976;1909.6758;3003.1967;1911.3157;3127.238;1823.9989;2996.8587;1913.4816;2995.3386;1909.3655;2996.4278;1910.5996;3001.5868;1910.0128
5989400.0;2996.9056;1913.7942;2990.3868;1910.109;3001.1899;1912.004;3127.2302;1824.0144;2994.6762;1914.2403;2993.1594;1910.1437;2994.0705;1911.0895;2999.4813;1910.3696
5989420.0;2994.5129;1914.1564;2988.076;1910.3854;2999.0979;1912.4583;3127.2177;1824.0223;2992.4409;1914.8195;2990.914;1910.6735;2991.6854;1911.3997;2997.3137;1910.5148
5989440.0;2992.0707;1914.2998;2985.7817;1910.5132;2996.9396;1912.6792;3127.1982;1824.0263;2990.1744;1915.2347;2988.6238;1910.9766;2989.298;1911.5431;2995.1054;1910.465
5989460.0;2989.5965;1914.2395;2983.5129;1910.5021;2994.7385;1912.678;3127.1724;1824.0305;2987.8929;1915.5016;2986.3053;1911.0702;2986.9288;1911.531;2992.8768;1910.241
5989480.0;2987.1069;1913.9907;2981.2754;1910.3575;2992.5184;1912.4722;3127.143;1824.0392;2985.6053;1915.6293;2983.9738;1910.9619;2984.5931;1911.3718;2990.6463;1909.8609
5989500.0;2984.6179;1913.5668;2979.0774;1910.0771;2990.3008;1912.0823;3127.1126;1824.0567;2983.3159;1915.6159;2981.647;1910.6542;2982.2995;1911.068;2988.4303;1909.3385
5989520.0;2982.1461;1912.9737;2976.9302;1909.6494;2988.1014;1911.5267;3127.0816;1824.0854;2981.0273;1915.4475;2979.3441;1910.1477;2980.0523;1910.6178;2986.2439;1908.6807
5989540.0;2979.7104;1912.2097;2974.8474;1909.0579;2985.9317;1910.8182;3127.0499;1824.1238;2978.743;1915.1062;2977.0847;1909.444;2977.8559;1910.0142;2984.1004;1907.888
5989560.0;2977.3316;1911.2666;2972.8438;1908.2848;2983.801;1909.9618;3127.0176;1824.168;2976.4682;1914.5782;2974.8882;1908.5404;2975.719;1909.2481;2982.0121;1906.952
5989580.0;2975.0323;1910.1331;2970.9337;1907.3168;2981.7184;1908.9566;3126.9842;1824.2147;2974.2087;1913.8607;2972.7741;1907.4304;2973.6563;1908.3088;2979.9911;1905.8601
5989600.0;2972.8362;1908.7969;2969.1302;1906.1471;2979.6944;1907.797;3126.9473;1824.2633;2971.9737;1912.9579;2970.7635;1906.1079;2971.685;1907.1861;2978.0516;1904.6009
5989620.0;2970.768;1907.2502;2967.4428;1904.7773;2977.7418;1906.4759;3126.9039;1824.3134;2969.7806;1911.8756;2968.8782;1904.5746;2969.8226;1905.8712;2976.2102;1903.1701
5989640.0;2968.8508;1905.495;2965.8779;1903.2157;2975.8768;1904.9885;3126.853;1824.3635;2967.6562;1910.614;2967.1399;1902.8425;2968.0848;1904.3608;2974.4844;1901.5696
5989660.0;2967.102;1903.5466;2964.4407;1901.4766;2974.1166;1903.3364;3126.7962;1824.4123;2965.6329;1909.1685;2965.5671;1900.9324;2966.4858;1902.6597;2972.8894;1899.8043
5989680.0;2965.5298;1901.4292;2963.1363;1899.5784;2972.4758;1901.5283;3126.7364;1824.46;2963.7399;1907.5357;2964.1733;1898.8696;2965.038;1900.7812;2971.4348;1897.8821
5989700.0;2964.1311;1899.1692;2961.9686;1897.542;2970.9626;1899.5775;3126.6766;1824.5075;2961.9968;1905.7209;2962.9637;1896.6789;2963.7497;1898.7425;2970.1231;1895.8164
5989720.0;2962.8965;1896.7915;2960.9394;1895.3869;2969.5788;1897.4968;3126.6198;1824.5545;2960.4143;1903.7384;2961.9338;1894.3789;2962.624;1896.5608;2968.9508;1893.6262
5989740.0;2961.8145;1894.3188;2960.0469;1893.1277;2968.3226;1895.2981;3126.5688;1824.6004;2958.9997;1901.6076;2961.0706;1891.9807;2961.6591;1894.2506;2967.9121;1891.3324
5989760.0;2960.8769;1891.7698;2959.2874;1890.7737;2967.1924;1892.9928;3126.5254;1824.6454;2957.7616;1899.3462;2960.3577;1889.4929;2960.8492;1891.8247;2967.0028;1888.9513
5989780.0;2960.078;1889.1586;2958.6563;1888.3311;2966.1874;1890.5938;3126.4887;1824.6889;2956.7104;1896.9681;2959.7799;1886.9288;2960.1864;1889.296;2966.222;1886.4935
5989800.0;2959.4132;1886.4925;2958.1488;1885.8059;2965.3081;1888.1121;3126.456;1824.728;2955.8546;1894.4862;2959.3274;1884.3056;2959.66;1886.68;2965.5682;1883.9663
5989820.0;2958.8778;1883.7741;2957.758;1883.2052;2964.5551;1885.5557;3126.426;1824.7595;2955.1945;1891.9153;2958.996;1881.6403;2959.2577;1883.9955;2965.0343;1881.3797
5989840.0;2958.4693;1881.0034;2957.4744;1880.5373;2963.9298;1882.9288;3126.4;1824.7846;2954.7204;1889.271;2958.7894;1878.9441;2958.9662;1881.2638;2964.6063;1878.7477
5989860.0;2958.1873;1878.1828;2957.2865;1877.8129;2963.4342;1880.2348;3126.3805;1824.8088;2954.4136;1886.5669;2958.7173;1876.2234;2958.7747;1878.5047;2964.2662;1876.0865
5989880.0;2958.0333;1875.3224;2957.1857;1875.0468;2963.0722;1877.4775;3126.368;1824.838;2954.2528;1883.8134;2958.794;1873.4835;2958.677;1875.7328;2964.0007;1873.4104
5989900.0;2958.0093;1872.4395;2957.1707;1872.258;2962.8484;1874.664;3126.36;1824.8737;2954.2208;1881.02;2959.0322;1870.7339;2958.676;1872.9578;2963.806;1870.7295
5989920.0;2958.1198;1869.5536;2957.2505;1869.4655;2962.7681;1871.8072;3126.352;1824.9137;2954.3091;1878.1976;2959.4382;1867.9872;2958.7835;1870.1879;2963.6906;1868.05
5989940.0;2958.3713;1866.68;2957.441;1866.6847;2962.8375;1868.9256;3126.3395;1824.956;2954.518;1875.3597;2960.0069;1865.2568;2959.0183;1867.4328;2963.6709;1865.377
5989960.0;2958.7712;1863.8293;2957.7605;1863.9271;2963.0661;1866.0393;3126.32;1825.0001;2954.8549;1872.5206;2960.7209;1862.5534;2959.4006;1864.7031;2963.766;1862.7175
5989980.0;2959.3239;1861.0117;2958.2235;1861.2036;2963.4655;1863.1649;3126.2941;1825.0463;2955.3292;1869.6934;2961.5519;1859.8831;2959.9467;1862.0094;2963.9924;1860.0809
5990000.0;2960.033;1858.239;2958.8393;1858.5257;2964.0447;1860.3157;3126.264;1825.0934;2955.9511;1866.8892;2962.4683;1857.2476;2960.6648;1859.3603;2964.3619;1857.4785
5990020.0;2960.9011;1855.5232;2959.6132;1855.9042;2964.8039;1857.5052;3126.2315;1825.1408;2956.7286;1864.1189;2963.4436;1854.6475;2961.554;1856.7628;2964.8812;1854.9209
5990040.0;2961.9289;1852.873;2960.5477;1853.3464;2965.7331;1854.7492;3126.1954;1825.1886;2957.6686;1861.3962;2964.4621;1852.0853;2962.6047;1854.2213;2965.5541;1852.4177
5990060.0;2963.1112;1850.2924;2961.641;1850.8566;2966.8133;1852.0617;3126.1543;1825.2356;2958.7749;1858.736;2965.5187;1849.5651;2963.8011;1851.7376;2966.3818;1849.9757
5990080.0;2964.4371;1847.7834;2962.8855;1848.4397;2968.022;1849.4499;3126.1091;1825.2782;2960.0475;1856.1506;2966.6151;1847.0901;2965.1239;1849.3126;2967.3627;1847.5975
5990100.0;2965.8915;1845.3486;2964.2673;1846.1038;2969.338;1846.9135;3126.0638;1825.3129;2961.4795;1853.6456;2967.7553;1844.6613;2966.5553;1846.9504;2968.4906;1845.2809
5990120.0;2967.4599;1842.9913;2965.771;1843.8593;2970.7453;1844.4512;3126.0221;1825.3405;2963.0586;1851.2238;2968.9459;1842.282;2968.0819;1844.6578;2969.7537;1843.0217
5990140.0;2969.1301;1840.7134;2967.3843;1841.7133;2972.232;1842.0647;3125.984;1825.3673;2964.77;1848.8894;2970.196;1839.9616;2969.6964;1842.4401;2971.1345;1840.8159
5990160.0;2970.8924;1838.5125;2969.1001;1839.6654;2973.7885;1839.7571;3125.9462;1825.3995;2966.6007;1846.652;2971.5187;1837.7158;2971.3938;1840.2964;2972.6127;1838.6629
5990180.0;2972.7361;1836.3817;2970.9127;1837.7076;2975.4041;1837.5287;3125.9057;1825.4388;2968.5405;1844.5234;2972.9275;1835.562;2973.1678;1838.221;2974.1706;1836.5646
5990200.0;2974.6478;1834.3122;2972.8135;1835.8296;2977.0688;1835.377;3125.8629;1825.4824;2970.5795;1842.5121;2974.4334;1833.5146;2975.0096;1836.2091;2975.7964;1834.5248
5990220.0;2976.6115;1832.2953;2974.789;1834.022;2978.7745;1833.2988;3125.8224;1825.5271;2972.7051;1840.6182;2976.0422;1831.5794;2976.9137;1834.2612;2977.4842;1832.5473
5990240.0;2978.6135;1830.3243;2976.8245;1832.276;2980.5187;1831.2929;3125.7894;1825.5719;2974.9022;1838.8323;2977.755;1829.7488;2978.881;1832.3829;2979.2313;1830.6342
5990260.0;2980.6459;1828.3929;2978.9089;1830.584;2982.3041;1829.3591;3125.7669;1825.6153;2977.1556;1837.1397;2979.5676;1828.0028;2980.9177;1830.5812;2981.038;1828.7852
5990280.0;2982.7078;1826.4953;2981.038;1828.9421;2984.1381;1827.4988;3125.7548;1825.6534;2979.4536;1835.5268;2981.4715;1826.3171;2983.0281;1828.8597;2982.9087;1826.9999
5990300.0;2984.8027;1824.6271;2983.2117;1827.3526;2986.0302;1825.7158;3125.7511;1825.6821;2981.7885;1833.9871;2983.455;1824.673;2985.2107;1827.2176;2984.851;1825.2807
5990320.0;2986.9372;1822.7892;2985.4315;1825.8233;2987.9883;1824.0169;3125.7548;1825.7005;2984.1574;1832.5221;2985.5074;1823.0616;2987.459;1825.6511;2986.8704;1823.6339
5990340.0;2989.1194;1820.991;2987.6977;1824.3643;2990.016;1822.411;3125.7671;1825.712;2986.5605;1831.1367;2987.6237;1821.4829;2989.7662;1824.1584;2988.9656;1822.0698
5990360.0;2991.3581;1819.2509;2990.0104;1822.9866;2992.1139;1820.9085;3125.7902;1825.723;2988.9993;1829.8322;2989.8046;1819.9452;2992.1286;1822.7428;2991.1305;1820.5993
5990380.0;2993.663;1817.5946;2992.369;1821.7005;2994.2815;1819.5204;3125.8255;1825.7395;2991.4731;1828.6011;2992.0519;1818.4633;2994.5443;1821.4126;2993.3597;1819.2316
5990400.0;2996.0439;1816.0521;2994.7716;1820.5123;2996.5194;1818.2568;3125.8718;1825.7645;2993.9763;1827.4299;2994.3643;1817.0576;2997.0099;1820.1782;2995.6508;1817.9735
5990420.0;2998.5085;1814.6514;2997.2137;1819.4205;2998.8272;1817.1247;3125.9262;1825.7958;2996.4999;1826.3058;2996.7351;1815.7515;2999.5181;1819.052;2998.0036;1816.8321
5990440.0;3001.0587;1813.4145;2999.6888;1818.419;3001.2014;1816.1282;3125.9854;1825.8272;2999.0358;1825.2239;2999.1556;1814.571;3002.0576;1818.0481;3000.4182;1815.8173
5990460.0;3003.688;1812.3549;3002.1919;1817.5025;3003.6333;1815.2696;3126.0468;1825.8518;3001.5803;1824.1869;3001.6189;1813.5408;3004.6173;1817.1824;3002.893;1814.9424
5990480.0;3006.3818;1811.4849;3004.7208;1816.6769;3006.1117;1814.5521;3126.1092;1825.8664;3004.1339;1823.2022;3004.122;1812.6818;3007.1898;1816.4709;3005.4242;1814.2196
5990500.0;3009.1204;1810.8199;3007.2753;1815.9638;3008.6242;1813.981;3126.1718;1825.871;3006.6991;1822.2813;3006.6632;1812.0104;3009.7714;1815.9278;3008.0029;1813.6595
5990520.0;3011.8808;1810.3814;3009.8509;1815.4029;3011.1591;1813.5667;3126.2346;1825.8664;3009.2773;1821.447;3009.2386;1811.5462;3012.3588;1815.5636;3010.6138;1813.271
5990540.0;3014.6376;1810.1922;3012.4337;1815.0426;3013.7043;1813.3231;3126.2971;1825.8518;3011.8682;1820.738;3011.8388;1811.3176;3014.9438;1815.3888;3013.2333;1813.0686
5990560.0;3017.365;1810.2718;3014.9979;1814.9286;3016.2456;1813.2689;3126.3592;1825.8272;3014.4659;1820.2076;3014.4485;1811.3607;3017.5092;1815.4169;3015.8311;1813.0767
5990580.0;3020.0389;1810.6311;3017.5089;1815.0901;3018.7654;1813.4249;3126.4195;1825.7958;3017.0554;1819.9124;3017.0466;1811.7062;3020.028;1815.6688;3018.3722;1813.3295
5990600.0;3022.639;1811.2718;3019.927;1815.5386;3021.2408;1813.8134;3126.4758;1825.7645;3019.6093;1819.9026;3019.6032;1812.3695;3022.4669;1816.169;3020.8197;1813.8627
5990620.0;3025.1485;1812.1875;3022.214;1816.2727;3023.644;1814.4551;3126.5246;1825.7395;3022.0897;1820.214;3022.0792;1813.3485;3024.7898;1816.939;3023.1361;1814.7029
5990640.0;3027.5508;1813.3697;3024.3355;1817.2875;3025.9421;1815.3667;3126.5629;1825.723;3024.4518;1820.8669;3024.4285;1814.6314;3026.9635;1817.9891;3025.2869;1815.8586
5990660.0;3029.825;1814.8098;3026.2648;1818.5768;3028.0998;1816.5559;3126.5903;1825.712;3026.6508;1821.8654;3026.6053;1816.1994;3028.9599;1819.3164;3027.2437;1817.3191
5990680.0;3031.9423;1816.499;3027.9821;1820.1293;3030.0827;1818.0175;3126.6101;1825.7005;3028.6457;1823.1994;3028.572;1818.0242;3030.7605;1820.9051;3028.9895;1819.0565
5990700.0;3033.8686;1818.4228;3029.4753;1821.921;3031.8622;1819.7316;3126.6283;1825.6824;3030.4036;1824.8464;3030.3063;1820.0631;3032.358;1822.7288;3030.5196;1821.0304
5990720.0;3035.5705;1820.5609;3030.7386;1823.9146;3033.4191;1821.6658;3126.6501;1825.6546;3031.9019;1826.7751;3031.8022;1822.2661;3033.7545;1824.7531;3031.8399;1823.194
5990740.0;3037.0248;1822.8873;3031.7726;1826.0655;3034.746;1823.7778;3126.6766;1825.6196;3033.1324;1828.9451;3033.0663;1824.5853;3034.9561;1826.9407;3032.96;1825.5024
5990760.0;3038.2256;1825.3738;3032.5815;1828.3322;3035.8467;1826.0213;3126.7061;1825.5837;3034.1023;1831.3087;3034.1104;1826.9815;3035.9697;1829.2564;3033.8872;1827.9169
5990780.0;3039.1865;1827.9879;3033.1727;1830.6824;3036.7342;1828.35;3126.7364;1825.5529;3034.8323;1833.8129;3034.9468;1829.4223;3036.802;1831.67;3034.622;1830.4056
5990800.0;3039.9352;1830.6923;3033.5558;1833.0911;3037.4263;1830.7257;3126.7667;1825.5271;3035.3496;1836.4067;3035.5866;1831.8814;3037.4608;1834.1554;3035.1618;1832.9389
5990820.0;3040.507;1833.4462;3033.7443;1835.5361;3037.942;1833.1224;3126.7962;1825.5014;3035.6813;1839.045;3036.0425;1834.338;3037.9518;1836.6902;3035.5067;1835.4901
5990840.0;3040.9351;1836.2146;3033.7559;1837.9959;3038.2988;1835.527;3126.8227;1825.4705;3035.8489;1841.6925;3036.3275;1836.7798;3038.2775;1839.2549;3035.6653;1838.0372
5990860.0;3041.245;1838.9764;3033.6112;1840.4517;3038.5136;1837.9341;3126.8443;1825.4345;3035.8685;1844.3204;3036.4558;1839.2008;3038.4365;1841.8335;3035.6519;1840.5645
5990880.0;3041.4497;1841.7275;3033.3313;1842.8896;3038.6004;1840.3423;3126.8618;1825.3983;3035.751;1846.9068;3036.4407;1841.5992;3038.4278;1844.4124;3035.4817;1843.0597
5990900.0;3041.5517;1844.4743;3032.9355;1845.3004;3038.5712;1842.75;3126.8793;1825.3671;3035.5035;1849.4367;3036.2946;1843.9745;3038.2517;1846.9792;3035.1656;1845.5102
5990920.0;3041.544;1847.2236;3032.4384;1847.6764;3038.433;1845.155;3126.9001;1825.3405;3035.1303;1851.9037;3036.0258;1846.3264;3037.9125;1849.5219;3034.7108;1847.9037
5990940.0;3041.413;1849.9753;3031.8497;1850.0116;3038.1868;1847.5532;3126.9244;1825.3131;3034.6358;1854.3085;3035.6386;1848.6543;3037.4176;1852.0289;3034.1236;1850.2348
5990960.0;3041.1384;1852.7194;3031.1727;1852.3025;3037.8274;1849.937;3126.9481;1825.2795;3034.0248;1856.6543;3035.1335;1850.9561;3036.777;1854.4897;3033.4116;1852.5065
5990980.0;3040.697;1855.4385;3030.4082;1854.5474;3037.3462;1852.2957;3126.9668;1825.2399;3033.303;1858.9414;3034.5112;1853.2281;3035.9989;1856.8938;3032.5821;1854.7251
5991000.0;3040.0701;1858.1109;3029.5565;1856.7424;3036.7343;1854.6164;3126.9784;1825.2004;3032.4741;1861.165;3033.7739;1855.4662;3035.0872;1859.2308;3031.6419;1856.8902
5991020.0;3039.2513;1860.7149;3028.6182;1858.879;3035.986;1856.8854;3126.9842;1825.1668;3031.5378;1863.3165;3032.9258;1857.6693;3034.0433;1861.4907;3030.5958;1858.9909
5991040.0;3038.2471;1863.2309;3027.5916;1860.9453;3035.0972;1859.0885;3126.9865;1825.1393;3030.4887;1865.3857;3031.9693;1859.8384;3032.8706;1863.6659;3029.4467;1861.0107
5991060.0;3037.0726;1865.6447;3026.472;1862.9315;3034.065;1861.2121;3126.9871;1825.1127;3029.3188;1867.3633;3030.9026;1861.9739;3031.5758;1865.7509;3028.1935;1862.936
5991080.0;3035.7445;1867.9488;3025.2562;1864.8319;3032.8873;1863.2455;3126.9873;1825.0815;3028.0218;1869.2401;3029.719;1864.0712;3030.1683;1867.7425;3026.8321;1864.7614
5991100.0;3034.2769;1870.1418;3023.947;1866.6461;3031.5656;1865.18;3126.9873;1825.0456;3026.5972;1871.0083;3028.4119;1866.1214;3028.6572;1869.6373;3025.359;1866.4889
5991120.0;3032.6776;1872.2234;3022.5516;1868.3757;3030.1059;1867.0059;3126.9873;1825.0105;3025.0489;1872.6626;3026.9809;1868.1146;3027.0505;1871.4319;3023.7766;1868.1249
5991140.0;3030.9489;1874.1885;3021.0767;1870.0215;3028.5173;1868.7096;3126.9873;1824.983;3023.3833;1874.2005;3025.4336;1870.0427;3025.3535;1873.1196;3022.0931;1869.6751
5991160.0;3029.0913;1876.0232;3019.523;1871.579;3026.8082;1870.2758;3126.9873;1824.9658;3021.6055;1875.6184;3023.7798;1871.8966;3023.5689;1874.6919;3020.319;1871.1414
5991180.0;3027.1095;1877.7093;3017.8852;1873.036;3024.9848;1871.6924;3126.9873;1824.9571;3019.7191;1876.9093;3022.0249;1873.661;3021.6953;1876.138;3018.4617;1872.5181
5991200.0;3025.0134;1879.2321;3016.1548;1874.3752;3023.0513;1872.9517;3126.9873;1824.9528;3017.7294;1878.0637;3020.1666;1875.3112;3019.7287;1877.4475;3016.5254;1873.7932
5991220.0;3022.8162;1880.5878;3014.3246;1875.5782;3021.0127;1874.0504;3126.9873;1824.9488;3015.6472;1879.075;3018.1974;1876.8154;3017.6668;1878.6104;3014.5123;1874.9503
5991240.0;3020.5301;1881.7807;3012.3917;1876.6282;3018.8758;1874.9875;3126.9873;1824.941;3013.4885;1879.9421;3016.1097;1878.1407;3015.5138;1879.6188;3012.4263;1875.9743
5991260.0;3018.1651;1882.8163;3010.3596;1877.5146;3016.65;1875.7629;3126.9873;1824.9255;3011.2715;1880.6695;3013.9018;1879.262;3013.2816;1880.469;3010.2735;1876.8532
5991280.0;3015.7304;1883.6946;3008.2378;1878.2348;3014.3474;1876.3747;3126.9873;1824.9007;3009.0108;1881.2604;3011.5812;1880.1683;3010.9881;1881.1625;3008.0627;1877.5794
5991300.0;3013.2366;1884.4099;3006.0391;1878.7938;3011.9821;1876.8182;3126.9873;1824.8693;3006.7164;1881.7115;3009.1659;1880.8652;3008.6525;1881.704;3005.8047;1878.1495
5991320.0;3010.6943;1884.9526;3003.778;1879.1972;3009.5683;1877.0873;3126.9873;1824.838;3004.3967;1882.0121;3006.6805;1881.369;3006.2912;1882.0987;3003.5114;1878.5637
5991340.0;3008.1132;1885.3123;3001.4697;1879.4461;3007.1192;1877.1777;3126.9873;1824.8132;3002.0611;1882.1508;3004.1498;1881.6987;3003.9151;1882.3491;3001.1935;1878.8223
5991360.0;3005.5006;1885.4786;2999.1306;1879.5351;3004.6463;1877.0877;3126.9873;1824.7977;2999.7198;1882.1216;3001.5943;1881.8667;3001.529;1882.4539;2998.8612;1878.9221
5991380.0;3002.8644;1885.443;2996.7786;1879.4542;3002.1612;1876.8205;3126.9873;1824.79;2997.383;1881.9249;2999.0287;1881.8755;2999.1339;1882.4071;2996.5256;1878.8535
5991400.0;3000.214;1885.1996;2994.4323;1879.19;2999.676;1876.3837;3126.9873;1824.787;2995.0612;1881.5584;2996.4631;1881.7171;2996.7306;1882.2001;2994.202;1878.6035
5991420.0;2997.561;1884.7467;2992.1084;1878.73;2997.2024;1875.7903;3126.9873;1824.7861;2992.7653;1881.0125;2993.9069;1881.3787;2994.3224;1881.8242;2991.9082;1878.1602
5991440.0;2994.9167;1884.0849;2989.8192;1878.0682;2994.7507;1875.0556;3126.9873;1824.7859;2990.5023;1880.2725;2991.3713;1880.8495;2991.9156;1881.2757;2989.66;1877.5178
5991460.0;2992.2912;1883.2173;2987.5715;1877.2086;2992.3299;1874.1938;3126.9873;1824.7859;2988.2721;1879.3293;2988.8708;1880.1274;2989.5178;1880.5575;2987.4664;1876.6765
5991480.0;2989.6944;1882.1503;2985.3687;1876.1629;2989.9477;1873.2149;3126.9873;1824.7859;2986.0674;1878.1886;2986.4207;1879.22;2987.1359;1879.6792;2985.3285;1875.6442
5991500.0;2987.1342;1880.8972;2983.2117;1874.9489;2987.6114;1872.1262;3126.9873;1824.7859;2983.8778;1876.8761;2984.034;1878.1438;2984.7772;1878.6551;2983.2435;1874.4372
5991520.0;2984.614;1879.4791;2981.1003;1873.5911;2985.3268;1870.9357;3126.9873;1824.7859;2981.6924;1875.4359;2981.7171;1876.9222;2982.4494;1877.5044;2981.2083;1873.0821
5991540.0;2982.132;1877.9221;2979.0318;1872.1214;2983.0968;1869.6533;3126.9873;1824.7859;2979.5021;1873.9241;2979.4691;1875.5832;2980.1595;1876.2497;2979.2207;1871.6101
5991560.0;2979.6843;1876.2523;2977.0028;1870.5718;2980.9219;1868.2875;3126.9873;1824.7859;2977.3043;1872.3951;2977.2843;1874.1527;2977.9132;1874.9127;2977.2779;1870.0499
5991580.0;2977.2699;1874.4912;2975.0109;1868.9656;2978.8027;1866.8445;3126.9873;1824.7859;2975.1041;1870.8888;2975.1567;1872.6486;2975.7153;1873.5065;2975.3785;1868.4221
5991600.0;2974.8943;1872.6521;2973.0575;1867.314;2976.7433;1865.3274;3126.9873;1824.7859;2972.9128;1869.423;2973.0847;1871.0768;2973.572;1872.0332;2973.5242;1866.7383
5991620.0;2972.5676;1870.7414;2971.1492;1865.6198;2974.7524;1863.7392;3126.9873;1824.7859;2970.7422;1867.9972;2971.0734;1869.4339;2971.4913;1870.4859;2971.7222;1865.0035
5991640.0;2970.3029;1868.7615;2969.2991;1863.882;2972.8421;1862.0816;3126.9873;1824.7859;2968.6033;1866.5987;2969.1334;1867.7136;2969.4808;1868.8568;2969.9843;1863.2199
5991660.0;2968.113;1866.7135;2967.5232;1862.0989;2971.0258;1860.3556;3126.9873;1824.7859;2966.5074;1865.2088;2967.2762;1865.9133;2967.5459;1867.1404;2968.3241;1861.3888
5991680.0;2966.0115;1864.5979;2965.8373;1860.2673;2969.3171;1858.5613;3126.9873;1824.7859;2964.4694;1863.802;2965.5103;1864.0359;2965.6894;1865.3346;2966.7537;1859.5113
5991700.0;2964.0134;1862.4162;2964.2529;1858.382;2967.7281;1856.6989;3126.9873;1824.7859;2962.5067;1862.3487;2963.8413;1862.0888;2963.9146;1863.4377;2965.2833;1857.5877
5991720.0;2962.1373;1860.1703;2962.7798;1856.4359;2966.2675;1854.7682;3126.9873;1824.7859;2960.6374;1860.8207;2962.2759;1860.0774;2962.228;1861.4481;2963.9213;1855.617
5991740.0;2960.4059;1857.8598;2961.4285;1854.4207;2964.9387;1852.7684;3126.9873;1824.7859;2958.8778;1859.1971;2960.8241;1858.0006;2960.6409;1859.3647;2962.6761;1853.597
5991760.0;2958.8423;1855.4772;2960.2137;1852.3288;2963.7412;1850.6993;3126.9873;1824.7859;2957.2445;1857.4643;2959.498;1855.8485;2959.1687;1857.1871;2961.5561;1851.5247
