Time(sentisec);X_A(m);Y_A(m);X_B(m);Y_B(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_L(m);Y_L(m);X_M(m);Y_M(m)
3991740.0;3028.0804;1819.4382;3032.477;1819.4673;3004.3802;1852.0057;2993.7558;1854.0335;3004.043;1851.8216;2999.4014;1854.0637;3032.4352;1823.6827;3030.6941;1820.9334;3014.067;1805.4385
3991760.0;3026.2453;1817.5938;3030.631;1817.5608;3004.3989;1852.0067;2993.7558;1854.0059;3004.043;1851.8216;2999.4012;1854.0637;3030.3442;1821.675;3028.654;1818.9098;3011.9334;1803.785
3991780.0;3024.2565;1815.9357;3028.676;1815.8204;3004.4105;1852.0069;2993.7558;1853.9711;3004.043;1851.8218;2999.4012;1854.0637;3028.1652;1819.8488;3026.5043;1817.0794;3009.6557;1802.3602
3991800.0;3022.1327;1814.4736;3026.6085;1814.2601;3004.4163;1852.0069;2993.7558;1853.9363;3004.043;1851.8228;2999.4012;1854.0637;3025.9032;1818.2095;3024.253;1815.4505;3007.2596;1801.1754
3991820.0;3019.8982;1813.219;3024.4286;1812.8925;3004.4185;1852.0069;2993.7558;1853.9087;3004.0429;1851.8261;2999.4012;1854.0637;3023.5646;1816.755;3021.9105;1814.0295;3004.7773;1800.2331
3991840.0;3017.577;1812.1827;3022.1418;1811.7261;3004.4192;1852.0069;2993.7558;1853.8915;3004.0422;1851.8346;2999.4012;1854.0637;3021.1579;1815.4747;3019.4908;1812.8214;3002.2451;1799.5318
3991860.0;3015.1899;1811.3733;3019.7575;1810.766;3004.4194;1852.0069;2993.7558;1853.883;3004.0399;1851.8521;2999.4011;1854.0637;3018.6891;1814.3583;3017.0094;1811.8331;2999.6999;1799.0724
3991880.0;3012.755;1810.7948;3017.2894;1810.0135;3004.4194;1852.0071;2993.7558;1853.8797;3004.0342;1851.8808;2999.4004;1854.0637;3016.1587;1813.4081;3014.4818;1811.072;2997.1751;1798.8578
3991900.0;3010.2888;1810.4496;3014.7576;1809.4697;3004.4194;1852.0082;2993.7558;1853.8788;3004.0224;1851.9192;2999.3982;1854.0637;3013.5654;1812.6456;3011.9245;1810.5448;2994.6986;1798.8875
3991920.0;3007.8074;1810.3408;3012.1886;1809.1368;3004.4194;1852.0119;2993.7558;1853.8797;3004.003;1851.9634;2999.3924;1854.0637;3010.9161;1812.1081;3009.3559;1810.2557;2992.2912;1799.1547
3991940.0;3005.328;1810.4712;3009.614;1809.0207;3004.4194;1852.0212;2993.7558;1853.883;3003.9772;1852.0099;2999.3807;1854.0637;3008.2299;1811.834;3006.7958;1810.211;2989.9716;1799.6461
3991960.0;3002.8693;1810.8395;3007.0672;1809.1322;3004.4194;1852.0402;2993.7558;1853.8915;3003.9479;1852.0574;2999.3621;1854.0637;3005.5358;1811.8508;3004.264;1810.4198;2987.7615;1800.3476
3991980.0;3000.4536;1811.4396;3004.5819;1809.4893;3004.4195;1852.0705;2993.7558;1853.9087;3003.9176;1852.1043;2999.3385;1854.0637;3002.8671;1812.1731;3001.7815;1810.8928;2985.6866;1801.2461
3992000.0;2998.1073;1812.2636;3002.1911;1810.1118;3004.4202;1852.1088;2993.7558;1853.9363;3003.8872;1852.1459;2999.3149;1854.0637;3000.2604;1812.8043;2999.3732;1811.6366;2983.7715;1802.3272
3992020.0;2995.8658;1813.3048;2999.9288;1811.0145;3004.4224;1852.1471;2993.7558;1853.9711;3003.858;1852.1774;2999.2963;1854.0637;2997.7543;1813.739;2997.0686;1812.6526;2982.0349;1803.5738
3992040.0;2993.7731;1814.554;2997.8296;1812.1999;3004.4282;1852.1774;2993.7558;1854.0059;3003.8329;1852.1976;2999.2846;1854.0637;2995.3882;1814.9631;2994.8983;1813.9356;2980.489;1804.9654
3992060.0;2991.8862;1815.9919;2995.928;1813.659;3004.4399;1852.1964;2993.756;1854.0335;3003.8158;1852.2103;2999.2789;1854.0637;2993.1966;1816.4544;2992.8916;1815.4701;2979.1421;1806.4806
3992080.0;2990.2717;1817.5824;2994.2524;1815.3713;3004.4585;1852.2057;2993.7567;1854.0507;3003.8098;1852.2224;2999.2766;1854.0637;2991.2078;1818.1842;2991.0745;1817.2254;2977.9974;1808.0972
3992100.0;2988.9852;1819.279;2992.8185;1817.3017;3004.4822;1852.2094;2993.7589;1854.0592;3003.8157;1852.2408;2999.2758;1854.0637;2989.4419;1820.1197;2989.4704;1819.158;2977.0509;1809.7933
3992120.0;2988.0393;1821.0379;2991.6251;1819.3992;3004.5065;1852.2105;2993.7647;1854.0625;3003.8321;1852.2685;2999.2749;1854.0637;2987.9099;1822.2258;2988.0964;1821.2186;2976.2915;1811.5491
3992140.0;2987.3838;1822.8308;2990.6576;1821.6068;3004.5274;1852.2107;2993.7763;1854.0635;3003.855;1852.3034;2999.2727;1854.0637;2986.6125;1824.4649;2986.9582;1823.363;2975.706;1813.3504
3992160.0;2986.9306;1824.6465;2989.8932;1823.8742;3004.5448;1852.2111;2993.795;1854.0637;3003.8784;1852.3382;2999.2669;1854.0637;2985.5419;1826.7971;2986.0467;1825.5581;2975.2841;1815.1903
3992180.0;2986.6055;1826.4852;2989.3085;1826.1655;3004.5624;1852.2128;2993.8186;1854.0639;3003.8971;1852.3657;2999.2553;1854.0637;2984.6848;1829.1793;2985.3408;1827.7836;2975.0218;1817.0666
3992200.0;2986.3793;1828.3517;2988.8838;1828.4562;3004.584;1852.2178;2993.8421;1854.0648;3003.9087;1852.383;2999.2366;1854.0637;2984.0259;1831.5725;2984.8149;1830.0278;2974.9196;1818.9777
3992220.0;2986.2547;1830.2541;2988.6083;1830.727;3004.6103;1852.2298;2993.8608;1854.0678;3003.9145;1852.3915;2999.2131;1854.0637;2983.5494;1833.947;2984.445;1832.2819;2974.9806;1820.9158
3992240.0;2986.2406;1832.1992;2988.4784;1832.9604;3004.6391;1852.2522;2993.8724;1854.0755;3003.9167;1852.3948;2999.1895;1854.0637;2983.2445;1836.2869;2984.2113;1834.5365;2975.2069;1822.8648
3992260.0;2986.3391;1834.1884;2988.4934;1835.1445;3004.6672;1852.2849;2993.8783;1854.091;3003.9174;1852.396;2999.1707;1854.0637;2983.1058;1838.5877;2984.1008;1836.7829;2975.5955;1824.8047
3992280.0;2986.548;1836.2115;2988.6477;1837.2753;3004.6917;1852.3219;2993.8813;1854.1158;3003.9176;1852.3971;2999.1583;1854.0637;2983.1328;1840.8524;2984.1057;1839.0141;2976.135;1826.7187
3992300.0;2986.8671;1838.2483;2988.9304;1839.3547;3004.7094;1852.3545;2993.8842;1854.1471;3003.9176;1852.4001;2999.1503;1854.0637;2983.3247;1843.0859;2984.2228;1841.2241;2976.8057;1828.5985
3992320.0;2987.2949;1840.2748;2989.3268;1841.3823;3004.7166;1852.377;2993.8901;1854.1785;3003.9176;1852.4078;2999.1423;1854.0637;2983.6796;1845.2889;2984.4502;1843.4058;2977.585;1830.4429
3992340.0;2987.8293;1842.2701;2989.8244;1843.3494;3004.7124;1852.389;2993.9018;1854.2033;3003.9176;1852.4233;2999.13;1854.0637;2984.1948;1847.4541;2984.7878;1845.5513;2978.4542;1832.2546
3992360.0;2988.4679;1844.2197;2990.4159;1845.2421;3004.7006;1852.394;2993.9204;1854.2188;3003.9176;1852.4481;2999.1112;1854.0637;2984.8687;1849.5638;2985.2364;1847.6534;2979.4017;1834.036
3992380.0;2989.2094;1846.1167;2991.1024;1847.0502;3004.6876;1852.3956;2993.944;1854.2264;3003.9176;1852.4796;2999.0876;1854.0637;2985.7003;1851.5916;2985.7993;1849.7056;2980.4226;1835.7871
3992400.0;2990.0567;1847.9626;2991.8926;1848.7729;3004.6774;1852.396;2993.9676;1854.2294;3003.9176;1852.512;2999.064;1854.0637;2986.6907;1853.504;2986.4814;1851.7;2981.5159;1837.5052
3992420.0;2991.0153;1849.7646;2992.8008;1850.4136;3004.6701;1852.396;2993.9862;1854.2303;3003.9176;1852.5401;2999.0454;1854.0637;2987.8418;1855.2676;2987.292;1853.6237;2982.6843;1839.1865
3992440.0;2992.0936;1851.529;2993.8401;1851.9739;3004.6623;1852.396;2993.9979;1854.2305;3003.9176;1852.5641;2999.0337;1854.0637;2989.1574;1856.8547;2988.2435;1855.4606;2983.9315;1840.8259
3992460.0;2993.3009;1853.251;2995.0199;1853.454;3004.6499;1852.396;2994.0037;1854.2305;3003.9176;1852.5892;2999.0279;1854.0635;2990.6401;1858.2484;2989.3499;1857.1938;2985.2599;1842.4153
3992480.0;2994.6471;1854.9082;2996.342;1854.8562;3004.6311;1852.396;2994.0059;1854.2305;3003.9176;1852.6209;2999.0257;1854.0625;2992.2903;1859.4403;2990.6233;1858.8086;2986.672;1843.9433
3992500.0;2996.14;1856.4634;2997.8016;1856.1831;3004.6075;1852.396;2994.0066;1854.2305;3003.9174;1852.6603;2999.025;1854.0592;2994.1032;1860.4287;2992.0744;1860.2884;2988.1741;1845.3933
3992520.0;2997.7818;1857.873;2999.3895;1857.4311;3004.584;1852.396;2994.0067;1854.2305;3003.9167;1852.7046;2999.0249;1854.0507;2996.0691;1861.2184;2993.7111;1861.6111;2989.7751;1846.7421
3992540.0;2999.566;1859.0975;3001.096;1858.5829;3004.5653;1852.3958;2994.0067;1854.2305;3003.9145;1852.7511;2999.025;1854.0335;2998.175;1861.8239;2995.5371;1862.7475;2991.4808;1847.9617
3992560.0;3001.4779;1860.1068;3002.9116;1859.6084;3004.5537;1852.3948;2994.0067;1854.2305;3003.9087;1852.7986;2999.0257;1854.0059;3000.4058;1862.2663;2997.5481;1863.667;2993.2871;1849.024
3992580.0;3003.4969;1860.8843;3004.8261;1860.4709;3004.5478;1852.3915;2994.0067;1854.2305;3003.8971;1852.8455;2999.0279;1853.9711;3002.7453;1862.5666;2999.7308;1864.3445;2995.1802;1849.9052
3992600.0;3005.5995;1861.4241;3006.826;1861.1355;3004.5448;1852.383;2994.0067;1854.2305;3003.8784;1852.8871;2999.0337;1853.9363;3005.1752;1862.7345;3002.064;1864.7666;2997.1428;1850.5872
3992620.0;3007.7604;1861.7279;3008.8946;1861.5753;3004.5419;1852.3657;2994.0067;1854.2305;3003.8548;1852.9184;2999.0454;1853.9087;3007.6743;1862.7657;3004.522;1864.9324;2999.1569;1851.0552
3992640.0;3009.9551;1861.7977;3011.0144;1861.7784;3004.536;1852.3382;2994.0067;1854.2305;3003.8312;1852.9376;2999.064;1853.8915;3010.2178;1862.6458;3007.0769;1864.8515;3001.2025;1851.2975
3992660.0;3012.1622;1861.6335;3013.1685;1861.7487;3004.5242;1852.3034;2994.0067;1854.2305;3003.8126;1852.9471;2999.0876;1853.883;3012.7792;1862.3597;3009.7003;1864.5385;3003.2529;1851.3073
3992680.0;3014.3647;1861.2359;3015.3418;1861.4999;3004.5048;1852.2685;2994.0067;1854.2305;3003.8009;1852.9518;2999.1112;1853.8797;3015.3348;1861.8974;3012.3621;1864.0091;3005.2729;1851.0855
3992700.0;3016.5481;1860.6138;3017.5192;1861.043;3004.479;1852.241;2994.0067;1854.2305;3003.7952;1852.9562;2999.1298;1853.8786;3017.8682;1861.2573;3015.0286;1863.2737;3007.221;1850.6445
3992720.0;3018.6962;1859.7838;3019.6827;1860.3789;3004.4497;1852.2238;2994.0067;1854.2305;3003.7929;1852.965;2999.1415;1853.8784;3020.3703;1860.4417;3017.6633;1862.3369;3009.0552;1850.0084
3992740.0;3020.7884;1858.7651;3021.8084;1859.5008;3004.4194;1852.2153;2994.0067;1854.2305;3003.7922;1852.9822;2999.1472;1853.8784;3022.8314;1859.4533;3020.2284;1861.1945;3010.7404;1849.208
3992760.0;3022.8001;1857.5671;3023.8662;1858.4017;3004.3891;1852.2119;2994.0067;1854.2305;3003.7921;1853.0098;2999.1495;1853.8784;3025.2289;1858.2859;3022.6879;1859.8372;3012.256;1848.2747
3992780.0;3024.7057;1856.1863;3025.8231;1857.0754;3004.3596;1852.2109;2994.0066;1854.2305;3003.792;1853.0446;2999.1502;1853.8784;3027.5197;1856.9196;3025.0071;1858.252;3013.5974;1847.236
3992800.0;3026.4801;1854.6116;3027.6476;1855.5174;3004.3331;1852.2107;2994.0059;1854.2305;3003.7913;1853.0794;2999.1503;1853.8784;3029.644;1855.3228;3027.1526;1856.4299;3014.7736;1846.1175
3992820.0;3028.1006;1852.8359;3029.311;1853.7251;3004.3118;1852.2107;2994.0037;1854.2303;3003.789;1853.107;2999.1503;1853.8784;3031.5407;1853.466;3029.0938;1854.3699;3015.7991;1844.9488
3992840.0;3029.5477;1850.8637;3030.7875;1851.7054;3004.2948;1852.2107;2993.9979;1854.2294;3003.7833;1853.1242;2999.1503;1853.8784;3033.1624;1851.3381;3030.8073;1852.0854;3016.6871;1843.7649
3992860.0;3030.8084;1848.7113;3032.0524;1849.4779;3004.2785;1852.2107;2993.9862;1854.2264;3003.7716;1853.1327;2999.1503;1853.8784;3034.4831;1848.955;3032.2796;1849.6028;3017.4458;1842.6029
3992880.0;3031.8759;1846.4019;3033.0828;1847.0741;3004.2595;1852.2107;2993.9676;1854.2188;3003.7529;1853.136;2999.1503;1853.8784;3035.493;1846.3541;3033.5063;1846.9589;3018.079;1841.4954
3992900.0;3032.7467;1843.9628;3033.8567;1844.532;3004.2374;1852.2107;2993.9439;1854.2033;3003.7294;1853.137;2999.1503;1853.8784;3036.1923;1843.582;3034.4853;1844.1935;3018.5894;1840.4678
3992920.0;3033.4136;1841.4256;3034.3555;1841.8914;3004.2153;1852.2107;2993.9196;1854.1785;3003.7058;1853.1372;2999.1503;1853.8784;3036.5852;1840.6869;3035.2113;1841.3436;3018.984;1839.5402
3992940.0;3033.8628;1838.8264;3034.5648;1839.1907;3004.1961;1852.2107;2993.8987;1854.1471;3003.6871;1853.1372;2999.1503;1853.8784;3036.6781;1837.7154;3035.6718;1838.4404;3019.2752;1838.7317
3992960.0;3034.0745;1836.2022;3034.4793;1836.4673;3004.1792;1852.2107;2993.8813;1854.1158;3003.6755;1853.1372;2999.1503;1853.8784;3036.4746;1834.7136;3035.8496;1835.5087;3019.4792;1838.0636
3992980.0;3034.0279;1833.5863;3034.101;1833.7583;3004.1611;1852.2107;2993.8639;1854.091;3003.6696;1853.1372;2999.1503;1853.8784;3035.9734;1831.73;3035.7264;1832.5691;3019.6103;1837.5572
3993000.0;3033.7042;1831.0053;3033.4382;1831.1013;3004.1379;1852.2107;2993.843;1854.0755;3003.6666;1853.1372;2999.1503;1853.8784;3035.1684;1828.8178;3035.2886;1829.6422;3019.682;1837.2228
3993020.0;3033.0896;1828.4798;3032.5005;1828.534;3004.1091;1852.2107;2993.8187;1854.0678;3003.6637;1853.1372;2999.1503;1853.8782;3034.0574;1826.0324;3034.5287;1826.7535;3019.71;1837.0457
3993040.0;3032.1755;1826.0282;3031.2986;1826.0913;3004.0772;1852.2107;2993.795;1854.0648;3003.6578;1853.1372;2999.1503;1853.8771;3032.6478;1823.4191;3033.4475;1823.9334;3019.7153;1836.9843
3993060.0;3030.9611;1823.6732;3029.8464;1823.8022;3004.0449;1852.2107;2993.7763;1854.0639;3003.6461;1853.1372;2999.1503;1853.8734;3030.9606;1821.0026;3032.0518;1821.2152;3019.7189;1836.9887
3993080.0;3029.4554;1821.4485;3028.1659;1821.6881;3004.0127;1852.2107;2993.7647;1854.0637;3003.6275;1853.1372;2999.1503;1853.8641;3029.027;1818.7873;3030.3553;1818.6298;3019.7338;1837.0208
3993100.0;3027.6814;1819.3978;3026.2883;1819.7644;3003.9806;1852.2107;2993.7589;1854.0637;3003.6039;1853.1372;2999.1503;1853.8451;3026.8844;1816.7706;3028.3797;1816.2069;3019.7608;1837.0598
3993120.0;3025.6763;1817.5653;3024.251;1818.0416;3003.9488;1852.2107;2993.7567;1854.0637;3003.5803;1853.1372;2999.1503;1853.8148;3024.5717;1814.9609;3026.1576;1813.976;3019.7921;1837.0932
3993140.0;3023.4895;1815.9825;3022.0917;1816.5276;3003.9176;1852.2107;2993.756;1854.0637;3003.5617;1853.1372;2999.1503;1853.7765;3022.1309;1813.3836;3023.7315;1811.9695;3019.8186;1837.1105
3993160.0;3021.1745;1814.662;3019.8449;1815.2291;3003.8864;1852.2107;2993.7558;1854.0637;3003.55;1853.1372;2999.1503;1853.7382;3019.6078;1812.0756;3021.1532;1810.2219;3019.8361;1837.1058
3993180.0;3018.7831;1813.6028;3017.5411;1814.1543;3003.8548;1852.2107;2993.756;1854.0635;3003.5441;1853.1372;2999.1503;1853.7079;3017.0523;1811.0731;3018.4777;1808.768;3019.8452;1837.0828
3993200.0;3016.3606;1812.8013;3015.2092;1813.3138;3003.8232;1852.2107;2993.7567;1854.0625;3003.5412;1853.1372;2999.1503;1853.689;3014.5109;1810.4007;3015.7595;1807.6348;3019.8496;1837.0521
3993220.0;3013.947;1812.2564;3012.8775;1812.7195;3003.7921;1852.2105;2993.7589;1854.0592;3003.5383;1853.1374;2999.1503;1853.6796;3012.0207;1810.0627;3013.0456;1806.8361;3019.8529;1837.0229
3993240.0;3011.5763;1811.9697;3010.5741;1812.3836;3003.761;1852.2094;2993.7647;1854.0507;3003.5324;1853.1385;2999.1503;1853.676;3009.6053;1810.0398;3010.3729;1806.371;3019.859;1836.9975
3993260.0;3009.2777;1811.9426;3008.3254;1812.3183;3003.7292;1852.2053;2993.7763;1854.0335;3003.5207;1853.1418;2999.1503;1853.6746;3007.2796;1810.2975;3007.7678;1806.2322;3019.8706;1836.9699
3993280.0;3007.0755;1812.1783;3006.1574;1812.5309;3003.697;1852.1939;2993.795;1854.0059;3003.502;1853.1503;2999.1503;1853.6734;3005.0554;1810.8034;3005.2523;1806.4144;3019.8893;1836.9322
3993300.0;3004.9894;1812.6773;3004.0956;1813.0178;3003.6637;1852.1681;2993.8187;1853.9711;3003.4785;1853.1675;2999.1503;1853.6701;3002.9461;1811.5393;3002.8513;1806.9169;3019.9129;1836.8789
3993320.0;3003.0354;1813.4303;3002.1639;1813.7596;3003.6275;1852.1199;2993.843;1853.9363;3003.4549;1853.1951;2999.1503;1853.6616;3000.9686;1812.5017;3000.5948;1807.7345;3019.9364;1836.8105
3993340.0;3001.227;1814.4121;3000.3806;1814.7264;3003.5865;1852.0437;2993.8639;1853.9087;3003.4362;1853.2299;2999.1503;1853.6443;2999.142;1813.689;2998.5138;1808.8487;3019.9552;1836.7317
3993360.0;2999.5795;1815.5881;2998.7562;1815.8833;3003.542;1851.9405;2993.8813;1853.8915;3003.4246;1853.2647;2999.1503;1853.6168;2997.4826;1815.0888;2996.6335;1810.2235;3019.9676;1836.65
3993380.0;2998.1108;1816.9243;2997.295;1817.1945;3003.4991;1851.8181;2993.8987;1853.883;3003.4188;1853.2923;2999.1505;1853.582;2995.9958;1816.6693;2994.9698;1811.8112;3019.9756;1836.573
3993400.0;2996.8389;1818.3937;2995.9988;1818.6239;3003.4637;1851.6868;2993.9196;1853.8797;3003.4166;1853.3095;2999.1512;1853.5471;2994.6725;1818.3828;2993.5284;1813.5591;3019.9836;1836.5051
3993420.0;2995.7744;1819.9736;2994.8723;1820.1392;3003.4392;1851.5547;2993.9439;1853.8786;3003.416;1853.318;2999.1534;1853.5196;2993.4945;1820.1784;2992.3057;1815.4145;3019.9961;1836.4449
3993440.0;2994.916;1821.6408;2993.9229;1821.7144;3003.4247;1851.4263;2993.9676;1853.8784;3003.4166;1853.3213;2999.1592;1853.5024;2992.4458;1822.0176;2991.2892;1817.3281;3020.0156;1836.3862
3993460.0;2994.2504;1823.3678;2993.1601;1823.3312;3003.4162;1851.307;2993.9862;1853.8782;3003.4188;1853.3223;2999.1708;1853.4938;2991.5189;1823.8834;2990.461;1819.2602;3020.0414;1836.3218
3993480.0;2993.758;1825.125;2992.5917;1824.9752;3003.4086;1851.2029;2993.9979;1853.8771;3003.4246;1853.3225;2999.1895;1853.4905;2990.7152;1825.7762;2989.8028;1821.1866;3020.0707;1836.2477
3993500.0;2993.4182;1826.8875;2992.2219;1826.6353;3003.3974;1851.1182;2994.0037;1853.8734;3003.4362;1853.3225;2999.2131;1853.4895;2990.0412;1827.705;2989.3023;1823.1007;3020.1012;1836.1635
3993520.0;2993.2129;1828.6455;2992.0491;1828.3035;3003.3805;1851.0511;2994.0059;1853.8641;3003.4549;1853.3225;2999.2366;1853.4893;2989.5039;1829.6771;2988.954;1825.0065;3020.1322;1836.0693
3993540.0;2993.1237;1830.408;2992.0662;1829.9761;3003.3593;1850.9974;2994.0066;1853.8451;3003.4785;1853.3225;2999.2553;1853.4893;2989.1071;1831.6947;2988.7589;1826.9098;3020.1638;1835.9647
3993560.0;2993.1292;1832.1977;2992.2605;1831.6539;3003.3381;1850.9555;2994.0067;1853.8148;3003.502;1853.3225;2999.2669;1853.4893;2988.8464;1833.7574;2988.7197;1828.8131;3020.1953;1835.8522
3993580.0;2993.2025;1834.0388;2992.6127;1833.3394;3003.3211;1850.9258;2994.0067;1853.7765;3003.5207;1853.3225;2999.2728;1853.4893;2988.7064;1835.8641;2988.838;1830.7191;3020.2263;1835.7394
3993600.0;2993.3166;1835.947;2993.0967;1835.0339;3003.3099;1850.9081;2994.0067;1853.7382;3003.5324;1853.3225;2999.2758;1853.4893;2988.6631;1838.0122;2989.1096;1832.6339;3020.2568;1835.6364
3993620.0;2993.4526;1837.9254;2993.6823;1836.7319;3003.3022;1850.8994;2994.0067;1853.7077;3003.5381;1853.3225;2999.2787;1853.4893;2988.6886;1840.1944;2989.5228;1834.5656;3020.2861;1835.5487
3993640.0;2993.6088;1839.9642;2994.3388;1838.42;3003.2939;1850.8952;2994.0067;1853.6877;3003.5404;1853.3225;2999.2846;1853.4893;2988.7587;1842.4009;2990.0602;1836.5181;3020.312;1835.4728
3993660.0;2993.8019;1842.045;2995.0378;1840.0779;3003.2804;1850.8912;2994.0067;1853.6751;3003.5411;1853.3225;2999.2963;1853.4893;2988.8589;1844.6244;2990.7039;1838.4852;3020.3314;1835.4
3993680.0;2994.0608;1844.1444;2995.7542;1841.6808;3003.2598;1850.8833;2994.0067;1853.6629;3003.5412;1853.3225;2999.3149;1853.4893;2988.9898;1846.8635;2991.4401;1840.4519;3020.3439;1835.3237
3993700.0;2994.4161;1846.2369;2996.4653;1843.2005;3003.2337;1850.8676;2994.0066;1853.6446;3003.5412;1853.3223;2999.3386;1853.4895;2989.1649;1849.1211;2992.2607;1842.3989;3020.3519;1835.2422
3993720.0;2994.8937;1848.2948;2997.1507;1844.6079;3003.2071;1850.8418;2994.0059;1853.6168;3003.5412;1853.3213;2999.3629;1853.4905;2989.4027;1851.3987;2993.1605;1844.3086;3020.3599;1835.1571
3993740.0;2995.511;1850.2911;2997.7944;1845.8785;3003.1843;1850.8073;2994.0038;1853.582;3003.5412;1853.318;2999.3838;1853.4938;2989.7155;1853.6934;2994.1354;1846.1686;3020.3723;1835.0715
3993760.0;2996.2743;1852.2043;2998.3851;1847.0004;3003.1657;1850.7685;2993.9987;1853.5471;3003.5412;1853.3095;2999.4012;1853.5024;2990.1036;1855.9976;2995.1794;1847.9743;3020.3911;1834.9892
3993780.0;2997.1794;1854.0228;2998.9165;1847.9774;3003.1479;1850.7298;2993.9893;1853.5196;3003.5412;1853.2923;2999.4187;1853.5198;2990.5578;1858.3012;2996.2832;1849.7311;3020.4147;1834.9145
3993800.0;2998.2138;1855.7431;2999.3846;1848.8263;3003.1274;1850.6953;2993.9764;1853.5024;3003.5412;1853.2647;2999.4396;1853.5485;2991.0715;1860.5935;2997.4335;1851.4539;3020.4382;1834.8499
3993820.0;2999.3614;1857.3657;2999.7853;1849.5704;3003.1052;1850.67;2993.9645;1853.4938;3003.5413;1853.2299;2999.464;1853.5869;2991.6497;1862.8635;2998.6169;1853.1621;3020.457;1834.7938
3993840.0;3000.6067;1858.8902;3000.1116;1850.2332;3003.0865;1850.6597;2993.9596;1853.4905;3003.542;1853.1951;2999.4884;1853.6311;2992.3167;1865.0967;2999.8235;1854.872;3020.4694;1834.7417
3993860.0;3001.9366;1860.3137;3000.355;1850.8333;3003.0773;1850.6661;2993.9645;1853.4893;3003.5444;1853.1675;2999.5094;1853.6776;2993.116;1867.268;3001.0493;1856.5892;3020.4774;1834.6906
3993880.0;3003.3424;1861.6281;3000.5095;1851.3856;3003.0785;1850.6835;2993.9764;1853.4882;3003.5509;1853.1503;2999.5275;1853.7252;2994.1042;1869.3368;3002.2991;1858.3052;3020.4854;1834.6402
3993900.0;3004.8195;1862.8203;3000.5807;1851.8994;3003.0847;1850.7027;2993.9895;1853.4852;3003.5648;1853.1416;2999.5472;1853.772;2995.3335;1871.2522;3003.5886;1859.9978;3020.4978;1834.5915
3993920.0;3006.3673;1863.8723;3000.5893;1852.3751;3003.0874;1850.7176;2993.9996;1853.4776;3003.5892;1853.1372;2999.5738;1853.8136;2996.8297;1872.9667;3004.9417;1861.6346;3020.5165;1834.5439
3993940.0;3007.9853;1864.7655;3000.5666;1852.803;3003.0819;1850.728;2994.0069;1853.4621;3003.6246;1853.1329;2999.6099;1853.8449;2998.5815;1874.4511;3006.383;1863.1778;3020.5403;1834.4967
3993960.0;3009.6709;1865.4854;3000.542;1853.1694;3003.0705;1850.7388;2994.0147;1853.4373;3003.6675;1853.1242;2999.653;1853.8641;3000.549;1875.6949;3007.9306;1864.5894;3020.5645;1834.4506
3993980.0;3011.4181;1866.0279;3000.5325;1853.466;3003.0599;1850.7555;2994.0271;1853.4059;3003.7121;1853.1067;2999.6976;1853.8736;3002.6825;1876.6995;3009.5944;1865.8335;3020.5854;1834.4062
3994000.0;3013.2194;1866.3984;3000.5412;1853.6936;3003.0562;1850.7816;2994.0459;1853.3746;3003.7538;1853.0781;2999.7393;1853.8783;3004.9369;1877.4694;3011.3785;1866.8785;3020.6028;1834.3629
3994020.0;3015.0673;1866.6049;3000.5628;1853.8578;3003.0628;1850.8162;2994.0695;1853.3498;3003.7921;1853.0396;2999.7777;1853.8828;3007.2756;1878.0094;3013.2806;1867.6954;3020.6204;1834.3197
