Time(sentisec);X_A(m);Y_A(m);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_L(m);Y_L(m)
1840020.0;2950.6616;1813.0772;2993.7794;1852.1425;3002.0358;1860.1485;3004.0796;1851.6912;3005.9682;1852.1774;2955.9899;1814.2874;2946.3836;1818.4511
1840040.0;2951.6384;1810.4415;2993.8038;1852.1615;3002.0358;1860.1209;3004.0309;1851.6334;3006.0044;1852.1964;2957.157;1812.1594;2946.9778;1815.8178
1840060.0;2952.8142;1807.8834;2993.8391;1852.1824;3002.0356;1860.0861;3003.9602;1851.5695;3006.0275;1852.2057;2958.5063;1810.159;2947.8019;1813.2616
1840080.0;2954.1831;1805.423;2993.8813;1852.1977;3002.0349;1860.0512;3003.8831;1851.5018;3006.0383;1852.2094;2960.011;1808.2737;2948.8471;1810.8009
1840100.0;2955.7355;1803.0848;2993.9235;1852.2059;3002.0327;1860.0237;3003.8168;1851.4347;3006.0379;1852.2105;2961.6511;1806.4923;2950.1069;1808.4558
1840120.0;2957.46;1800.8949;2993.9588;1852.2094;3002.0269;1860.0065;3003.775;1851.3755;3006.0257;1852.2107;2963.4147;1804.8144;2951.574;1806.2464
1840140.0;2959.3445;1798.8751;2993.9832;1852.2105;3002.0153;1859.9977;3003.7643;1851.3298;3005.9999;1852.2107;2965.2962;1803.2555;2953.236;1804.1894
1840160.0;2961.3769;1797.0396;2993.9971;1852.2107;3001.9966;1859.9933;3003.7834;1851.2973;3005.9598;1852.2107;2967.2892;1801.8431;2955.0762;1802.2991
1840180.0;2963.5424;1795.3934;2994.0035;1852.2107;3001.9729;1859.9886;3003.8255;1851.2707;3005.9082;1852.2103;2969.3822;1800.6114;2957.0752;1800.5862
1840200.0;2965.824;1793.9337;2994.0059;1852.2107;3001.9486;1859.9791;3003.881;1851.2406;3005.8511;1852.2087;2971.556;1799.5903;2959.2124;1799.0576
1840220.0;2968.2024;1792.655;2994.0066;1852.2107;3001.9277;1859.9601;3003.9381;1851.203;3005.7943;1852.2043;2973.7862;1798.8005;2961.464;1797.7148
1840240.0;2970.6596;1791.5569;2994.0067;1852.2107;3001.9103;1859.9298;3003.9857;1851.1619;3005.7404;1852.1947;2976.0487;1798.2488;2963.8041;1796.5575
1840260.0;2973.1793;1790.6446;2994.0067;1852.2107;3001.8927;1859.8915;3004.0184;1851.1256;3005.6893;1852.1794;2978.3239;1797.9318;2966.2086;1795.5858
1840280.0;2975.7466;1789.9253;2994.0067;1852.2107;3001.8711;1859.8532;3004.0387;1851.0993;3005.6397;1852.1625;2980.5964;1797.8386;2968.6601;1794.8021
1840300.0;2978.346;1789.4007;2994.0067;1852.2107;3001.8446;1859.8227;3004.0544;1851.0811;3005.5896;1852.1521;2982.8514;1797.9538;2971.1481;1794.2106
1840320.0;2980.9631;1789.0704;2994.0065;1852.2107;3001.8152;1859.8027;3004.0734;1851.0636;3005.5357;1852.1544;2985.072;1798.2589;2973.6646;1793.8205
1840340.0;2983.5845;1788.9347;2994.0054;1852.2107;3001.7847;1859.79;3004.0985;1851.0393;3005.4733;1852.1681;2987.243;1798.7368;2976.1987;1793.6442
1840360.0;2986.1986;1788.9959;2994.002;1852.2107;3001.7538;1859.7779;3004.127;1851.0062;3005.3979;1852.1856;2989.3563;1799.3715;2978.7336;1793.6934
1840380.0;2988.7942;1789.2545;2993.9938;1852.2107;3001.7224;1859.7593;3004.1544;1850.9692;3005.308;1852.2006;2991.4119;1800.1473;2981.2477;1793.9715
1840400.0;2991.3602;1789.7063;2993.9786;1852.2107;3001.6914;1859.7305;3004.1784;1850.9366;3005.2064;1852.2134;2993.4133;1801.0472;2983.7168;1794.4728
1840420.0;2993.8873;1790.3427;2993.9565;1852.2107;3001.6614;1859.6924;3004.201;1850.9138;3005.0993;1852.2295;2995.362;1802.0571;2986.1185;1795.1852
1840440.0;2996.3685;1791.153;2993.9315;1852.2107;3001.6321;1859.6491;3004.2247;1850.9003;3004.9948;1852.2561;2997.2553;1803.1666;2988.4362;1796.0938
1840460.0;2998.7981;1792.1255;2993.9094;1852.2107;3001.6026;1859.6043;3004.2487;1850.8908;3004.8991;1852.2966;2999.0874;1804.3692;2990.6628;1797.1807
1840480.0;3001.1682;1793.2503;2993.8942;1852.2107;3001.5728;1859.5595;3004.2697;1850.8779;3004.816;1852.3491;3000.8534;1805.6578;2992.7992;1798.4251
1840500.0;3003.4669;1794.519;2993.8861;1852.2107;3001.5424;1859.516;3004.2857;1850.8557;3004.7468;1852.4066;3002.552;1807.0252;2994.8506;1799.8033
1840520.0;3005.6795;1795.9261;2993.8827;1852.2107;3001.5105;1859.4769;3004.2978;1850.8213;3004.6896;1852.4603;3004.1855;1808.4657;2996.821;1801.2945
1840540.0;3007.7921;1797.4664;2993.8816;1852.2107;3001.477;1859.4454;3004.3079;1850.776;3004.6394;1852.5037;3005.7568;1809.9754;2998.7125;1802.886
1840560.0;3009.7959;1799.1344;2993.8813;1852.2107;3001.4426;1859.4203;3004.3158;1850.7241;3004.5901;1852.5335;3007.2683;1811.5501;3000.525;1804.5762
1840580.0;3011.6893;1800.9242;2993.8811;1852.2107;3001.4076;1859.3961;3004.3187;1850.6713;3004.5376;1852.5506;3008.7223;1813.1865;3002.2587;1806.3676
1840600.0;3013.4785;1802.8305;2993.8805;1852.2107;3001.3702;1859.3669;3004.3148;1850.6235;3004.4822;1852.5587;3010.1201;1814.8835;3003.9138;1808.2591
1840620.0;3015.1757;1804.8463;2993.8782;1852.2107;3001.3285;1859.3313;3004.3048;1850.5863;3004.4275;1852.5617;3011.4589;1816.6448;3005.4907;1810.2425
1840640.0;3016.7953;1806.9616;2993.8724;1852.2107;3001.2831;1859.2912;3004.2904;1850.5624;3004.3772;1852.5626;3012.7315;1818.4772;3006.9902;1812.309
1840660.0;3018.3521;1809.1623;2993.8608;1852.2107;3001.2377;1859.249;3004.272;1850.55;3004.333;1852.5628;3013.9299;1820.3867;3008.4139;1814.4545
1840680.0;3019.8593;1811.434;2993.8421;1852.2107;3001.1959;1859.2048;3004.2501;1850.545;3004.2924;1852.563;3015.0511;1822.3753;3009.7631;1816.6789
1840700.0;3021.3288;1813.7649;2993.8186;1852.2107;3001.1576;1859.1584;3004.2277;1850.5434;3004.2481;1852.564;3016.0979;1824.4389;3011.0364;1818.9796
1840720.0;3022.769;1816.1474;2993.795;1852.2107;3001.1193;1859.1103;3004.2106;1850.543;3004.1911;1852.5676;3017.076;1826.5698;3012.2284;1821.3501
1840740.0;3024.1847;1818.576;2993.7763;1852.2107;3001.0774;1859.0595;3004.2045;1850.543;3004.1148;1852.5772;3017.9918;1828.7592;3013.3314;1823.7838
1840760.0;3025.578;1821.0457;2993.7647;1852.2107;3001.0321;1859.0033;3004.2122;1850.543;3004.0177;1852.5978;3018.8525;1831.0006;3014.3391;1826.2773
1840780.0;3026.9513;1823.5483;2993.7589;1852.2107;3000.987;1858.9391;3004.2336;1850.543;3003.9021;1852.6336;3019.6673;1833.2907;3015.2508;1828.8287
1840800.0;3028.3086;1826.0727;2993.7567;1852.2107;3000.9458;1858.869;3004.2667;1850.543;3003.7717;1852.684;3020.4467;1835.627;3016.0707;1831.432
1840820.0;3029.6529;1828.6059;2993.7557;1852.2107;3000.9096;1858.7996;3004.3096;1850.5434;3003.6305;1852.7409;3021.1994;1838.0062;3016.8058;1834.0749
1840840.0;3030.9814;1831.1387;2993.7545;1852.2107;3000.8764;1858.737;3004.3606;1850.545;3003.4828;1852.7914;3021.9307;1840.4201;3017.4632;1836.742
1840860.0;3032.284;1833.6702;2993.7511;1852.2107;3000.8441;1858.6813;3004.4151;1850.55;3003.3342;1852.826;3022.6424;1842.8571;3018.051;1839.4204
1840880.0;3033.5448;1836.2078;2993.7429;1852.2107;3000.8124;1858.6271;3004.4653;1850.562;3003.1898;1852.8459;3023.3338;1845.3053;3018.5803;1842.1027
1840900.0;3034.7464;1838.763;2993.7277;1852.2107;3000.7812;1858.5687;3004.5036;1850.5845;3003.0529;1852.8622;3024.0023;1847.7589;3019.0668;1844.7858
1840920.0;3035.8721;1841.347;2993.7056;1852.2107;3000.7501;1858.5052;3004.5271;1850.6167;3002.9249;1852.8872;3024.6452;1850.2185;3019.5267;1847.4685
1840940.0;3036.907;1843.9681;2993.6806;1852.2107;3000.7185;1858.441;3004.5387;1850.6521;3002.8078;1852.9274;3025.2629;1852.687;3019.9739;1850.1479
1840960.0;3037.8415;1846.6312;2993.6585;1852.2107;3000.6869;1858.3809;3004.5432;1850.6793;3002.7047;1852.9841;3025.8614;1855.1628;3020.4172;1852.82
1840980.0;3038.6755;1849.3383;2993.6433;1852.2107;3000.6559;1858.3246;3004.5443;1850.6886;3002.6176;1853.0557;3026.4504;1857.6394;3020.8618;1855.4815
1841000.0;3039.4213;1852.0868;2993.6351;1852.2107;3000.6255;1858.2664;3004.5432;1850.6747;3002.544;1853.1365;3027.0376;1860.1096;3021.3103;1858.1329
1841020.0;3040.1038;1854.8692;2993.6318;1852.2107;3000.596;1858.1999;3004.5387;1850.6401;3002.4786;1853.2173;3027.625;1862.5715;3021.7622;1860.7781
1841040.0;3040.7553;1857.6728;2993.6307;1852.2107;3000.5695;1858.1228;3004.5269;1850.5943;3002.4185;1853.289;3028.2083;1865.0286;3022.2135;1863.4213
1841060.0;3041.4091;1860.4834;2993.6304;1852.2107;3000.5479;1858.0385;3004.5023;1850.5518;3002.3666;1853.3485;3028.7827;1867.485;3022.6589;1866.0646
1841080.0;3042.0935;1863.2897;2993.6304;1852.2107;3000.5303;1857.9543;3004.4607;1850.5255;3002.3278;1853.3968;3029.3487;1869.9421;3023.0985;1868.7113
1841100.0;3042.8286;1866.0874;2993.6307;1852.2107;3000.5129;1857.8775;3004.4022;1850.5194;3002.3035;1853.4348;3029.9178;1872.3982;3023.5421;1871.3678
1841120.0;3043.6261;1868.8787;2993.6318;1852.2107;3000.492;1857.8117;3004.3311;1850.5296;3002.2899;1853.4616;3030.511;1874.8494;3024.0092;1874.0415
1841140.0;3044.4906;1871.67;2993.6351;1852.2107;3000.4677;1857.755;3004.2524;1850.5504;3002.2803;1853.4776;3031.1567;1877.2852;3024.5262;1876.7345
1841160.0;3045.4187;1874.468;2993.6433;1852.2107;3000.444;1857.7006;3004.1693;1850.5795;3002.2695;1853.4852;3031.8866;1879.6834;3025.1232;1879.4377
1841180.0;3046.4002;1877.2764;2993.6585;1852.2107;3000.4254;1857.6421;3004.0822;1850.6155;3002.2563;1853.4882;3032.7323;1882.0121;3025.8324;1882.1314
1841200.0;3047.4213;1880.0936;2993.6806;1852.2107;3000.4137;1857.5786;3003.9898;1850.6541;3002.2444;1853.4891;3033.7174;1884.2401;3026.6849;1884.787
1841220.0;3048.469;1882.9143;2993.7056;1852.2107;3000.4079;1857.5141;3003.8903;1850.6886;3002.2395;1853.4893;3034.8513;1886.3483;3027.7065;1887.3717
1841240.0;3049.5374;1885.7301;2993.7277;1852.2107;3000.4057;1857.4532;3003.7844;1850.7156;3002.2444;1853.4893;3036.1275;1888.333;3028.9138;1889.8493
1841260.0;3050.6323;1888.5285;2993.7429;1852.2107;3000.4049;1857.3957;3003.6767;1850.7384;3002.2563;1853.4893;3037.5325;1890.196;3030.314;1892.1828
1841280.0;3051.7741;1891.2853;2993.7511;1852.2107;3000.404;1857.3367;3003.5741;1850.7636;3002.2692;1853.4893;3039.0559;1891.9337;3031.9072;1894.3334
1841300.0;3052.9964;1893.9595;2993.7547;1852.2107;3000.4018;1857.2713;3003.4826;1850.7946;3002.2787;1853.4893;3040.6941;1893.5314;3033.6892;1896.2633
1841320.0;3054.3401;1896.4926;2993.7569;1852.2107;3000.3959;1857.2001;3003.4038;1850.8283;3002.2839;1853.4893;3042.4454;1894.9667;3035.6518;1897.9336
1841340.0;3055.8414;1898.8152;2993.7606;1852.2107;3000.3835;1857.1281;3003.3362;1850.8581;3002.2867;1853.4893;3044.3042;1896.2121;3037.7791;1899.3031
1841360.0;3057.5198;1900.8525;2993.7687;1852.2107;3000.3626;1857.0591;3003.2779;1850.88;3002.2897;1853.4891;3046.2566;1897.2372;3040.0439;1900.3266
1841380.0;3059.3706;1902.5317;2993.7839;1852.2107;3000.3333;1856.9921;3003.2283;1850.8958;3002.2955;1853.4882;3048.2804;1898.0066;3042.4073;1900.9622
1841400.0;3061.3622;1903.788;2993.806;1852.2107;3000.2981;1856.9228;3003.1863;1850.9123;3002.3061;1853.485;3050.3466;1898.4845;3044.8231;1901.1847
1841420.0;3063.4417;1904.5729;2993.8311;1852.2107;3000.2608;1856.8504;3003.1488;1850.9362;3002.3217;1853.4763;3052.4239;1898.6407;3047.2433;1900.9954
1841440.0;3065.543;1904.8598;2993.8532;1852.2107;3000.2255;1856.7793;3003.1123;1850.9692;3002.3394;1853.4571;3054.4837;1898.4585;3049.6233;1900.4191
1841460.0;3067.5975;1904.6474;2993.8684;1852.2107;3000.1962;1856.7149;3003.0773;1851.0062;3002.357;1853.4216;3056.5032;1897.9382;3051.9253;1899.4946
1841480.0;3069.5459;1903.958;2993.8765;1852.2107;3000.1753;1856.657;3003.0507;1851.0389;3002.3775;1853.3661;3058.4651;1897.099;3054.1215;1898.2645
1841500.0;3071.3453;1902.8352;2993.8799;1852.2107;3000.1629;1856.5996;3003.0416;1851.0618;3002.4088;1853.2893;3060.3548;1895.9729;3056.1961;1896.7714
1841520.0;3072.9727;1901.3364;2993.881;1852.2107;3000.1569;1856.5363;3003.0556;1851.0756;3002.4578;1853.1933;3062.1564;1894.5973;3058.1417;1895.0542
1841540.0;3074.4199;1899.5257;2993.8813;1852.2107;3000.154;1856.4668;3003.0912;1851.0861;3002.5241;1853.0841;3063.8494;1893.0044;3059.954;1893.1495
1841560.0;3075.6864;1897.4624;2993.8813;1852.2107;3000.1512;1856.3967;3003.142;1851.1009;3002.6006;1852.9725;3065.4082;1891.2188;3061.6266;1891.0908
1841580.0;3076.7724;1895.1982;2993.8813;1852.2107;3000.1459;1856.3324;3003.2002;1851.1264;3002.6774;1852.8706;3066.8044;1889.2601;3063.1484;1888.9081
1841600.0;3077.6761;1892.7755;2993.8813;1852.2105;3000.1365;1856.2764;3003.2589;1851.164;3002.7447;1852.7861;3068.0113;1887.1507;3064.5036;1886.6239
1841620.0;3078.3952;1890.2322;2993.8813;1852.2094;3000.1236;1856.2266;3003.3121;1851.2097;3002.7957;1852.7189;3069.009;1884.9144;3065.6748;1884.2513
1841640.0;3078.9279;1887.5988;2993.8813;1852.2057;3000.1119;1856.1812;3003.355;1851.2576;3002.8306;1852.6652;3069.7883;1882.5752;3066.6455;1881.7971
1841660.0;3079.2742;1884.898;2993.8813;1852.1964;3000.1076;1856.1416;3003.3852;1851.3051;3002.8579;1852.6232;3070.3495;1880.1543;3067.403;1879.2692
1841680.0;3079.4358;1882.1433;2993.8813;1852.1776;3000.1148;1856.1098;3003.404;1851.3524;3002.8891;1852.5933;3070.7018;1877.6727;3067.939;1876.6816
1841700.0;3079.4174;1879.3425;2993.8813;1852.1485;3000.1325;1856.0836;3003.4162;1851.3995;3002.9308;1852.5747;3070.8595;1875.1505;3068.2509;1874.0551
1841720.0;3079.2263;1876.5015;2993.8813;1852.1138;3000.157;1856.0563;3003.4288;1851.4449;3002.9831;1852.5632;3070.8402;1872.6035;3068.3424;1871.4123
1841740.0;3078.8709;1873.6293;2993.8813;1852.0848;3000.1851;1856.0197;3003.4484;1851.489;3003.0427;1852.5523;3070.6592;1870.0389;3068.2247;1868.7723
1841760.0;3078.3579;1870.7401;2993.8814;1852.0735;3000.2139;1855.9701;3003.4788;1851.5335;3003.1072;1852.5357;3070.3274;1867.458;3067.9134;1866.1477
1841780.0;3077.6933;1867.8543;2993.8821;1852.0848;3000.2403;1855.911;3003.5191;1851.5793;3003.1767;1852.5107;3069.8505;1864.8651;3067.4266;1863.545
1841800.0;3076.8856;1864.9926;2993.8845;1852.1138;3000.2618;1855.8514;3003.5636;1851.6247;3003.2523;1852.4794;3069.232;1862.2743;3066.7811;1860.9694
1841820.0;3075.9491;1862.1688;2993.8909;1852.1485;3000.2794;1855.801;3003.6052;1851.6659;3003.3341;1852.4481;3068.4738;1859.708;3065.9925;1858.4287
1841840.0;3074.9016;1859.3849;2993.9044;1852.1776;3000.2968;1855.7658;3003.6396;1851.6994;3003.4198;1852.4233;3067.5788;1857.1886;3065.0742;1855.9341
1841860.0;3073.7599;1856.6353;2993.9268;1852.1964;3000.3177;1855.7456;3003.6689;1851.7232;3003.5042;1852.4078;3066.55;1854.7316;3064.0371;1853.4965
1841880.0;3072.5363;1853.9167;2993.9553;1852.2057;3000.342;1855.7362;3003.6992;1851.7402;3003.5819;1852.3997;3065.3917;1852.3463;3062.8884;1851.123
1841900.0;3071.2391;1851.2341;2993.9802;1852.2094;3000.3657;1855.7327;3003.7354;1851.7572;3003.6489;1852.3951;3064.1071;1850.0395;3061.6331;1848.8159
1841920.0;3069.8744;1848.5976;2993.9875;1852.2105;3000.3844;1855.7317;3003.7761;1851.7798;3003.7029;1852.3892;3062.6982;1847.8172;3060.2761;1846.5753
1841940.0;3068.4454;1846.015;2993.9668;1852.2107;3000.396;1855.7315;3003.8138;1851.8089;3003.7425;1852.377;3061.1683;1845.6814;3058.8236;1844.3991
1841960.0;3066.948;1843.4897;2993.9204;1852.2107;3000.4018;1855.7313;3003.8387;1851.8413;3003.7683;1852.3545;3059.5252;1843.6276;3057.2803;1842.2832
1841980.0;3065.3722;1841.0239;2993.8636;1852.2107;3000.404;1855.7302;3003.8394;1851.8709;3003.7824;1852.3219;3057.7804;1841.6502;3055.6475;1840.2223
1842000.0;3063.7079;1838.6249;2993.814;1852.2107;3000.4047;1855.7267;3003.8033;1851.8894;3003.7889;1852.2849;3055.9456;1839.7491;3053.9227;1838.2148
1842020.0;3061.9513;1836.3073;2993.7807;1852.2107;3000.4049;1855.7171;3003.7206;1851.8908;3003.7913;1852.2522;3054.0294;1837.9328;3052.1054;1836.2657
1842040.0;3060.1044;1834.0905;2993.7618;1852.2109;3000.4049;1855.696;3003.5939;1851.8767;3003.7918;1852.2295;3052.0383;1836.2131;3050.2;1834.3861
1842060.0;3058.1709;1831.9924;2993.7495;1852.2119;3000.4049;1855.6581;3003.4427;1851.856;3003.7913;1852.2164;3049.9793;1834.5948;3048.2163;1832.587
1842080.0;3056.1524;1830.0238;2993.7357;1852.2153;3000.4049;1855.601;3003.297;1851.839;3003.789;1852.2078;3047.8617;1833.0712;3046.1637;1830.8775
1842100.0;3054.0469;1828.1863;2993.7167;1852.2238;3000.4049;1855.5273;3003.1825;1851.8302;3003.7833;1852.1968;3045.6954;1831.6281;3044.0468;1829.2651
1842120.0;3051.8494;1826.4777;2993.6931;1852.241;3000.4049;1855.4442;3003.1106;1851.8307;3003.7716;1852.1774;3043.4885;1830.2516;3041.8636;1827.7589
1842140.0;3049.5554;1824.8969;2993.6695;1852.2685;3000.4049;1855.3612;3003.0798;1851.841;3003.7529;1852.1471;3041.2449;1828.9352;3039.6096;1826.3686
1842160.0;3047.1652;1823.4462;2993.6509;1852.3034;3000.4049;1855.2875;3003.0812;1851.8631;3003.7292;1852.1088;3038.9642;1827.6825;3037.282;1825.1027
1842180.0;3044.6851;1822.1291;2993.6392;1852.3382;3000.4049;1855.2304;3003.1057;1851.8955;3003.705;1852.0705;3036.6428;1826.5076;3034.8824;1823.9646
1842200.0;3042.1226;1820.9491;2993.6335;1852.3657;3000.4049;1855.1925;3003.1423;1851.9315;3003.6841;1852.0402;3034.2761;1825.4318;3032.4159;1822.9544
1842220.0;3039.4818;1819.9078;2993.6312;1852.383;3000.4049;1855.1714;3003.1755;1851.9608;3003.6666;1852.0212;3031.8611;1824.4788;3029.8908;1822.0714
1842240.0;3036.7627;1819.0075;2993.6305;1852.3915;3000.4047;1855.1618;3003.1868;1851.9748;3003.6491;1852.0119;3029.4003;1823.6672;3027.3172;1821.3191
1842260.0;3033.9667;1818.2508;2993.6304;1852.3948;3000.404;1855.1583;3003.1639;1851.9696;3003.6275;1852.0082;3026.9018;1823.005;3024.7058;1820.7044
1842280.0;3031.1006;1817.6411;2993.6304;1852.3958;3000.4018;1855.1572;3003.1108;1851.947;3003.601;1852.0071;3024.3766;1822.4895;3022.0669;1820.2334
1842300.0;3028.1774;1817.1805;2993.6304;1852.396;3000.396;1855.157;3003.047;1851.9138;3003.5715;1852.0069;3021.8332;1822.1115;3019.4123;1819.9055
1842320.0;3025.212;1816.8684;2993.6304;1852.396;3000.3844;1855.157;3002.9956;1851.8794;3003.5411;1852.0069;3019.2772;1821.8614;3016.7579;1819.7144
1842340.0;3022.2175;1816.7027;2993.6304;1852.396;3000.3657;1855.157;3002.9711;1851.8519;3003.5101;1852.0069;3016.7138;1821.7352;3014.1209;1819.6518
1842360.0;3019.2034;1816.6865;2993.6304;1852.396;3000.3421;1855.157;3002.9761;1851.8346;3003.4786;1852.0067;3014.1504;1821.7338;3011.513;1819.7148
1842380.0;3016.1775;1816.8306;2993.6302;1852.396;3000.3186;1855.157;3003.006;1851.8261;3003.4469;1852.0057;3011.5942;1821.8618;3008.9352;1819.9078
1842400.0;3013.1506;1817.1549;2993.6295;1852.396;3000.2999;1855.157;3003.0529;1851.8232;3003.4145;1852.0025;3009.0502;1822.1235;3006.3832;1820.2427
1842420.0;3010.1395;1817.682;2993.6273;1852.396;3000.2882;1855.157;3003.1074;1851.8238;3003.3796;1851.9951;3006.523;1822.5238;3003.8555;1820.7331
1842440.0;3007.1694;1818.4337;2993.6215;1852.396;3000.2825;1855.157;3003.1579;1851.8286;3003.3397;1851.9811;3004.0201;1823.069;3001.3585;1821.3922
1842460.0;3004.2726;1819.4254;2993.61;1852.396;3000.2802;1855.157;3003.1934;1851.8406;3003.295;1851.9621;3001.5531;1823.7714;2998.9031;1822.229
1842480.0;3001.487;1820.6645;2993.5921;1852.396;3000.2795;1855.157;3003.2086;1851.8631;3003.2493;1851.9445;2999.1358;1824.6482;2996.5022;1823.2512
1842500.0;2998.8514;1822.1491;2993.5707;1852.396;3000.2794;1855.157;3003.2081;1851.8962;3003.207;1851.9372;2996.7864;1825.72;2994.1698;1824.4656
1842520.0;2996.3994;1823.8692;2993.5529;1852.396;3000.2794;1855.1568;3003.2051;1851.9345;3003.1695;1851.9445;2994.528;1827.0033;2991.9242;1825.8803
1842540.0;2994.1531;1825.8063;2993.5459;1852.3962;3000.2794;1855.1559;3003.2128;1851.9709;3003.1353;1851.9621;2992.3891;1828.5056;2989.7906;1827.5026
1842560.0;2992.1205;1827.9349;2993.5529;1852.3971;3000.2794;1855.1529;3003.238;1852.001;3003.1024;1851.9811;2990.3989;1830.223;2987.8011;1829.3373
1842580.0;2990.2969;1830.2244;2993.5707;1852.4001;3000.2794;1855.1453;3003.2792;1852.0245;3003.0698;1851.9951;2988.5838;1832.1443;2985.9898;1831.3816
1842600.0;2988.672;1832.6447;2993.5921;1852.4078;3000.2795;1855.1296;3003.3306;1852.0408;3003.0365;1852.0025;2986.9656;1834.2544;2984.3864;1833.623
1842620.0;2987.2364;1835.1694;2993.61;1852.4233;3000.2802;1855.1038;3003.3856;1852.0472;3003.0002;1852.0057;2985.5614;1836.536;2983.0096;1836.0386
1842640.0;2985.9858;1837.7776;2993.6215;1852.4481;3000.2825;1855.0691;3003.4391;1852.0428;3002.9592;1852.0067;2984.3825;1838.9671;2981.8667;1838.5982
1842660.0;2984.9197;1840.4511;2993.627;1852.4794;3000.2882;1855.0292;3003.4874;1852.0316;3002.9148;1852.0069;2983.4353;1841.5203;2980.956;1841.2668
1842680.0;2984.0378;1843.1735;2993.6282;1852.5107;3000.3;1854.987;3003.5285;1852.0201;3002.8717;1852.0069;2982.7213;1844.163;2980.2721;1844.0077
1842700.0;2983.3352;1845.9308;2993.6255;1852.5355;3000.3194;1854.9428;3003.5623;1852.0124;3002.8356;1852.0069;2982.2391;1846.8586;2979.8077;1846.7851
1842720.0;2982.8052;1848.7116;2993.6175;1852.551;3000.3452;1854.8967;3003.5907;1852.0087;3002.809;1852.0071;2981.9833;1849.5669;2979.5551;1849.5683
1842740.0;2982.4418;1851.5041;2993.6023;1852.5587;3000.3745;1854.8495;3003.6169;1852.0073;3002.7893;1852.0082;2981.9442;1852.2469;2979.5054;1852.3323
1842760.0;2982.2438;1854.2931;2993.5802;1852.5617;3000.405;1854.8021;3003.6443;1852.0069;3002.771;1852.0119;2982.107;1854.8623;2979.6488;1855.0589
1842780.0;2982.2157;1857.0602;2993.5548;1852.5622;3000.436;1854.7544;3003.6748;1852.0069;3002.7493;1852.0212;2982.4548;1857.3906;2979.9724;1857.7368
1842800.0;2982.3674;1859.788;2993.5316;1852.561;3000.4677;1854.7074;3003.7073;1852.0069;3002.7228;1852.0402;2982.9703;1859.8254;2980.4612;1860.3658
1842820.0;2982.7079;1862.4645;2993.5131;1852.5565;3000.5;1854.6647;3003.7382;1852.0069;3002.6933;1852.0705;2983.637;1862.1715;2981.099;1862.9547
1842840.0;2983.2396;1865.0825;2993.4968;1852.5456;3000.5332;1854.6301;3003.7629;1852.0069;3002.663;1852.1088;2984.4388;1864.4365;2981.8738;1865.5127
1842860.0;2983.9536;1867.635;2993.4782;1852.5254;3000.5695;1854.6024;3003.7789;1852.0069;3002.6327;1852.1471;2985.365;1866.6246;2982.7784;1868.0392
1842880.0;2984.8338;1870.1101;2993.455;1852.4961;3000.6106;1854.5756;3003.7876;1852.0069;3002.6034;1852.1774;2986.4111;1868.7338;2983.8093;1870.5207
1842900.0;2985.8649;1872.4903;2993.4297;1852.4628;3000.6558;1854.5434;3003.7924;1852.0069;3002.5775;1852.1964;2987.5789;1870.7541;2984.9624;1872.9358
