Time(sentisec);X_A(m);Y_A(m);X_L(m);Y_L(m);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_E(m);Y_E(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m)
2307520.0;3005.9911;1817.2176;2999.7581;1794.2359;3011.4367;1826.5281;3002.7318;1798.1763;3006.262;1816.569;2874.0342;1825.3431;2999.9885;1856.3456;3003.0689;1814.5747;3019.5364;1833.4025;3003.8784;1815.2764
2307540.0;3004.1956;1817.8531;2998.2786;1795.8712;3011.4232;1826.5139;3001.6005;1799.7925;3006.2384;1816.5993;2874.0528;1825.3464;2999.9839;1856.2024;3003.0363;1814.5758;3019.5992;1833.4373;3003.852;1815.3279
2307540.0;3004.1956;1817.8531;2998.2786;1795.8712;3011.4232;1826.5139;3001.6005;1799.7925;3006.2384;1816.5993;2874.0528;1825.3464;2999.9839;1856.2024;3003.0363;1814.5758;3019.5992;1833.4373;3003.852;1815.3279
2307560.0;3002.496;1818.6503;2996.9046;1797.5859;3011.4241;1826.4951;3000.5975;1801.5081;3006.2149;1816.6183;2874.0645;1825.3549;2999.9595;1856.1135;3003.0002;1814.577;3019.6619;1833.4649;3003.8232;1815.3733
2307560.0;3002.496;1818.6503;2996.9046;1797.5859;3011.4241;1826.4951;3000.5975;1801.5081;3006.2149;1816.6183;2874.0645;1825.3549;2999.9595;1856.1135;3003.0002;1814.577;3019.6619;1833.4649;3003.8232;1815.3733
2307580.0;3000.911;1819.592;2995.6361;1799.3754;3011.4336;1826.477;2999.7177;1803.3155;3006.1962;1816.6276;2874.0704;1825.3721;2999.9065;1856.0778;3002.9591;1814.5803;3019.7247;1833.4821;3003.7952;1815.4143
2307580.0;3000.911;1819.592;2995.6361;1799.3754;3011.4336;1826.477;2999.7177;1803.3155;3006.1962;1816.6276;2874.0704;1825.3721;2999.9065;1856.0778;3002.9591;1814.5803;3019.7247;1833.4821;3003.7952;1815.4143
2307600.0;2999.4529;1820.6515;2994.4685;1801.2282;3011.4472;1826.4643;2998.9475;1805.1964;3006.1845;1816.6313;2874.0733;1825.3997;2999.8189;1856.0875;3002.9139;1814.5888;3019.7874;1833.4906;3003.7706;1815.4502
2307600.0;2999.4529;1820.6515;2994.4685;1801.2282;3011.4472;1826.4643;2998.9475;1805.1964;3006.1845;1816.6313;2874.0733;1825.3997;2999.8189;1856.0875;3002.9139;1814.5888;3019.7874;1833.4906;3003.7706;1815.4502
2307620.0;2998.1295;1821.8055;2993.3956;1803.1263;3011.4655;1826.4576;2998.2717;1807.1302;3006.1788;1816.6326;2874.0763;1825.4345;2999.6952;1856.1337;3002.8686;1814.606;3019.8501;1833.4939;3003.7528;1815.4794
2307620.0;2998.1295;1821.8055;2993.3956;1803.1263;3011.4655;1826.4576;2998.2717;1807.1302;3006.1788;1816.6326;2874.0763;1825.4345;2999.6952;1856.1337;3002.8686;1814.606;3019.8501;1833.4939;3003.7528;1815.4794
2307640.0;2996.9441;1823.0405;2992.4161;1805.0514;3011.4919;1826.4548;2997.6809;1809.1008;3006.1765;1816.6338;2874.0822;1825.4693;2999.5419;1856.2097;3002.8268;1814.6336;3019.9129;1833.4949;3003.7449;1815.5036
2307640.0;2996.9441;1823.0405;2992.4161;1805.0514;3011.4919;1826.4548;2997.6809;1809.1008;3006.1765;1816.6338;2874.0822;1825.4693;2999.5419;1856.2097;3002.8268;1814.6336;3019.9129;1833.4949;3003.7449;1815.5036
2307660.0;2995.8945;1824.35;2991.5353;1806.9899;3011.528;1826.4538;2997.1739;1811.0976;3006.1759;1816.6372;2874.0938;1825.4969;2999.3764;1856.3092;3002.7885;1814.6682;3019.9756;1833.4952;3003.7471;1815.5283
2307660.0;2995.8945;1824.35;2991.5353;1806.9899;3011.528;1826.4538;2997.1739;1811.0976;3006.1759;1816.6372;2874.0938;1825.4969;2999.3764;1856.3092;3002.7885;1814.6682;3019.9756;1833.4952;3003.7471;1815.5283
2307680.0;2994.9757;1825.7324;2990.7604;1808.9339;3011.571;1826.4537;2996.7539;1813.1122;3006.1757;1816.6457;2874.1125;1825.5141;2999.2214;1856.4222;3002.7502;1814.702;3020.0383;1833.4952;3003.7538;1815.5578
2307680.0;2994.9757;1825.7324;2990.7604;1808.9339;3011.571;1826.4537;2996.7539;1813.1122;3006.1757;1816.6457;2874.1125;1825.5141;2999.2214;1856.4222;3002.7502;1814.702;3020.0383;1833.4952;3003.7538;1815.5578
2307700.0;2994.1811;1827.1889;2990.0947;1810.8804;3011.6155;1826.4534;2996.4238;1815.1366;3006.1759;1816.6629;2874.1361;1825.5226;2999.0925;1856.5377;3002.7085;1814.7262;3020.101;1833.4952;3003.7572;1815.5902
2307700.0;2994.1811;1827.1889;2990.0947;1810.8804;3011.6155;1826.4534;2996.4238;1815.1366;3006.1759;1816.6629;2874.1361;1825.5226;2999.0925;1856.5377;3002.7085;1814.7262;3020.101;1833.4952;3003.7572;1815.5902
2307720.0;2993.5035;1828.7228;2989.537;1812.8298;3011.6565;1826.4524;2996.1826;1817.1615;3006.1765;1816.6904;2874.1596;1825.5259;2998.9916;1856.6497;3002.6638;1814.735;3020.1639;1833.4952;3003.7538;1815.6167
2307720.0;2993.5035;1828.7228;2989.537;1812.8298;3011.6565;1826.4524;2996.1826;1817.1615;3006.1765;1816.6904;2874.1596;1825.5259;2998.9916;1856.6497;3002.6638;1814.735;3020.1639;1833.4952;3003.7538;1815.6167
2307740.0;2992.9338;1830.3352;2989.0855;1814.7856;3011.6927;1826.4491;2996.0268;1819.1759;3006.1788;1816.7253;2874.1784;1825.5269;2998.9119;1856.7572;3002.6208;1814.7262;3020.2273;1833.4952;3003.7469;1815.627
2307740.0;2992.9338;1830.3352;2989.0855;1814.7856;3011.6927;1826.4491;2996.0268;1819.1759;3006.1788;1816.7253;2874.1784;1825.5269;2998.9119;1856.7572;3002.6208;1814.7262;3020.2273;1833.4952;3003.7469;1815.627
2307760.0;2992.4648;1832.0219;2988.7426;1816.753;3011.726;1826.4406;2995.9523;1821.1687;3006.1845;1816.7601;2874.1908;1825.5271;2998.8467;1856.8574;3002.5848;1814.702;3020.2926;1833.4952;3003.7443;1815.6167
2307760.0;2992.4648;1832.0219;2988.7426;1816.753;3011.726;1826.4406;2995.9523;1821.1687;3006.1845;1816.7601;2874.1908;1825.5271;2998.8467;1856.8574;3002.5848;1814.702;3020.2926;1833.4952;3003.7443;1815.6167
2307780.0;2992.0956;1833.7719;2988.5151;1818.736;3011.7584;1826.4229;2995.9548;1823.1312;3006.1961;1816.7876;2874.1988;1825.5271;2998.7919;1856.9391;3002.5582;1814.6682;3020.3624;1833.4952;3003.7506;1815.5904
2307780.0;2992.0956;1833.7719;2988.5151;1818.736;3011.7584;1826.4229;2995.9548;1823.1312;3006.1961;1816.7876;2874.1988;1825.5271;2998.7919;1856.9391;3002.5582;1814.6682;3020.3624;1833.4952;3003.7506;1815.5904
2307800.0;2991.8336;1835.5689;2988.413;1820.7342;3011.7908;1826.3933;2996.0281;1825.0594;3006.214;1816.8049;2874.2068;1825.5271;2998.7428;1856.9852;3002.5384;1814.6336;3020.4416;1833.4953;3003.7649;1815.5589
2307800.0;2991.8336;1835.5689;2988.413;1820.7342;3011.7908;1826.3933;2996.0281;1825.0594;3006.214;1816.8049;2874.2068;1825.5271;2998.7428;1856.9852;3002.5384;1814.6336;3020.4416;1833.4953;3003.7649;1815.5589
2307820.0;2991.6906;1837.395;2988.4456;1822.7406;3011.8242;1826.3515;2996.1642;1826.9538;3006.2355;1816.8134;2874.2193;1825.5273;2998.6938;1856.9844;3002.5188;1814.6058;3020.5359;1833.4963;3003.7835;1815.5323
2307820.0;2991.6906;1837.395;2988.4456;1822.7406;3011.8242;1826.3515;2996.1642;1826.9538;3006.2355;1816.8134;2874.2193;1825.5273;2998.6938;1856.9844;3002.5188;1814.6058;3020.5359;1833.4963;3003.7835;1815.5323
2307840.0;2991.6784;1839.2335;2988.6184;1824.7436;3011.8611;1826.2988;2996.3549;1828.8152;3006.254;1816.8167;2874.2388;1825.5284;2998.6413;1856.9426;3002.4926;1814.5877;3020.6499;1833.4992;3003.8046;1815.5153
2307840.0;2991.6784;1839.2335;2988.6184;1824.7436;3011.8611;1826.2988;2996.3549;1828.8152;3006.254;1816.8167;2874.2388;1825.5284;2998.6413;1856.9426;3002.4926;1814.5877;3020.6499;1833.4992;3003.8046;1815.5153
2307860.0;2991.8067;1841.0701;2988.9289;1826.7295;3011.9045;1826.235;2996.5939;1830.6424;3006.2631;1816.8177;2874.2646;1825.5317;2998.5861;1856.8823;3002.4555;1814.5762;3020.7843;1833.5069;3003.8283;1815.5068
2307860.0;2991.8067;1841.0701;2988.9289;1826.7295;3011.9045;1826.235;2996.5939;1830.6424;3006.2631;1816.8177;2874.2646;1825.5317;2998.5861;1856.8823;3002.4555;1814.5762;3020.7843;1833.5069;3003.8283;1815.5068
2307880.0;2992.085;1842.8914;2989.3661;1828.6861;3011.9554;1826.16;2996.8765;1832.4339;3006.2612;1816.8179;2874.2939;1825.5402;2998.5319;1856.8305;3002.4072;1814.5652;3020.9339;1833.5222;3003.8541;1815.5035
2307880.0;2992.085;1842.8914;2989.3661;1828.6861;3011.9554;1826.16;2996.8765;1832.4339;3006.2612;1816.8179;2874.2939;1825.5402;2998.5319;1856.8305;3002.4072;1814.5652;3020.9339;1833.5222;3003.8541;1815.5035
2307900.0;2992.5236;1844.6827;2989.9124;1830.6047;3012.0122;1826.0783;2997.1968;1834.191;3006.2528;1816.8179;2874.3244;1825.5574;2998.484;1856.8026;3002.3505;1814.5485;3021.087;1833.5461;3003.8791;1815.5025
2307900.0;2992.5236;1844.6827;2989.9124;1830.6047;3012.0122;1826.0783;2997.1968;1834.191;3006.2528;1816.8179;2874.3244;1825.5574;2998.484;1856.8026;3002.3505;1814.5485;3021.087;1833.5461;3003.8791;1815.5025
2307920.0;2993.133;1846.4262;2990.5498;1832.4816;3012.072;1826.0019;2997.5468;1835.9177;3006.2443;1816.8179;2874.3554;1825.585;2998.4472;1856.7964;3002.2897;1814.5225;3021.2281;1833.5746;3003.9001;1815.5023
2307920.0;2993.133;1846.4262;2990.5498;1832.4816;3012.072;1826.0019;2997.5468;1835.9177;3006.2443;1816.8179;2874.3554;1825.585;2998.4472;1856.7964;3002.2897;1814.5225;3021.2281;1833.5746;3003.9001;1815.5023
2307940.0;2993.9212;1848.1005;2991.2642;1834.3178;3012.1318;1825.943;2997.9161;1837.6144;3006.2383;1816.8179;2874.387;1825.6198;2998.4247;1856.7975;3002.2287;1814.4878;3021.3442;1833.5992;3003.918;1815.5021
2307940.0;2993.9212;1848.1005;2991.2642;1834.3178;3012.1318;1825.943;2997.9161;1837.6144;3006.2383;1816.8179;2874.387;1825.6198;2998.4247;1856.7975;3002.2287;1814.4878;3021.3442;1833.5992;3003.918;1815.5021
2307960.0;2994.8923;1849.681;2992.0485;1836.1169;3012.1886;1825.9066;2998.292;1839.2733;3006.2317;1816.8179;2874.4186;1825.6546;2998.4178;1856.7892;3002.1717;1814.448;3021.4305;1833.6115;3003.9375;1815.5012
2307960.0;2994.8923;1849.681;2992.0485;1836.1169;3012.1886;1825.9066;2998.292;1839.2733;3006.2317;1816.8179;2874.4186;1825.6546;2998.4178;1856.7892;3002.1717;1814.448;3021.4305;1833.6115;3003.9375;1815.5012
2307980.0;2996.0451;1851.1403;2992.9006;1837.881;3012.2396;1825.8888;2998.6582;1840.8804;3006.221;1816.8177;2874.4496;1825.6822;2998.4276;1856.7583;3002.1223;1814.406;3021.4912;1833.6099;3003.9654;1815.4982
2307980.0;2996.0451;1851.1403;2992.9006;1837.881;3012.2396;1825.8888;2998.6582;1840.8804;3006.221;1816.8177;2874.4496;1825.6822;2998.4276;1856.7583;3002.1223;1814.406;3021.4912;1833.6099;3003.9654;1815.4982
2308000.0;2997.374;1852.4486;2993.8215;1839.6075;3012.2829;1825.8818;2998.9975;1842.4196;3006.2069;1816.8167;2874.48;1825.6994;2998.4561;1856.6982;3002.0838;1814.3629;3021.534;1833.6017;3004.0082;1815.4905
2308000.0;2997.374;1852.4486;2993.8215;1839.6075;3012.2829;1825.8818;2998.9975;1842.4196;3006.2069;1816.8167;2874.48;1825.6994;2998.4561;1856.6982;3002.0838;1814.3629;3021.534;1833.6017;3004.0082;1815.4905
2308020.0;2998.8679;1853.5767;2994.8103;1841.2897;3012.3199;1825.8796;2999.2996;1843.8773;3006.1933;1816.8132;2874.5094;1825.7079;2998.5047;1856.6107;3002.0564;1814.3204;3021.564;1833.5981;3004.0709;1815.475
2308020.0;2998.8679;1853.5767;2994.8103;1841.2897;3012.3199;1825.8796;2999.2996;1843.8773;3006.1933;1816.8132;2874.5094;1825.7079;2998.5047;1856.6107;3002.0564;1814.3204;3021.564;1833.5981;3004.0709;1815.475
2308040.0;3000.5096;1854.498;2995.862;1842.9213;3012.3532;1825.8792;2999.57;1845.2477;3006.1837;1816.8035;2874.5352;1825.7112;2998.5719;1856.5059;3002.0366;1814.2826;3021.5825;1833.6056;3004.1559;1815.4502
2308040.0;3000.5096;1854.498;2995.862;1842.9213;3012.3532;1825.8792;2999.57;1845.2477;3006.1837;1816.8035;2874.5352;1825.7112;2998.5719;1856.5059;3002.0366;1814.2826;3021.5825;1833.6056;3004.1559;1815.4502
2308060.0;3002.2738;1855.1896;2996.9644;1844.5035;3012.3855;1825.8792;2999.8356;1846.5382;3006.1786;1816.7824;2874.5547;1825.7122;2998.6517;1856.3978;3002.0182;1814.2541;3021.5888;1833.6216;3004.2596;1815.4189
2308060.0;3002.2738;1855.1896;2996.9644;1844.5035;3012.3855;1825.8792;2999.8356;1846.5382;3006.1786;1816.7824;2874.5547;1825.7122;2998.6517;1856.3978;3002.0182;1814.2541;3021.5888;1833.6216;3004.2596;1815.4189
2308080.0;3004.1275;1855.6326;2998.1025;1846.0459;3012.4172;1825.8792;3000.1394;1847.7703;3006.1765;1816.7445;2874.5671;1825.7124;2998.7356;1856.2983;3001.9958;1814.2367;3021.5828;1833.6388;3004.3706;1815.3879
2308080.0;3004.1275;1855.6326;2998.1025;1846.0459;3012.4172;1825.8792;3000.1394;1847.7703;3006.1765;1816.7445;2874.5671;1825.7124;2998.7356;1856.2983;3001.9958;1814.2367;3021.5828;1833.6388;3004.3706;1815.3879
2308100.0;3006.0329;1855.8143;2999.264;1847.5638;3012.4484;1825.8792;3000.5296;1848.9698;3006.1757;1816.6872;2874.5752;1825.7124;2998.8162;1856.2142;3001.967;1814.2282;3021.5657;1833.6513;3004.4746;1815.3646
2308100.0;3006.0329;1855.8143;2999.264;1847.5638;3012.4484;1825.8792;3000.5296;1848.9698;3006.1757;1816.6872;2874.5752;1825.7124;2998.8162;1856.2142;3001.967;1814.2282;3021.5657;1833.6513;3004.4746;1815.3646
2308120.0;3007.9539;1855.7323;3000.4473;1849.0704;3012.4795;1825.8792;3001.0478;1850.1536;3006.1749;1816.6127;2874.5832;1825.7124;2998.8898;1856.1474;3001.9318;1814.2249;3021.5408;1833.6582;3004.5598;1815.3536
2308120.0;3007.9539;1855.7323;3000.4473;1849.0704;3012.4795;1825.8792;3001.0478;1850.1536;3006.1749;1816.6127;2874.5832;1825.7124;2998.8898;1856.1474;3001.9318;1814.2249;3021.5408;1833.6582;3004.5598;1815.3536
2308140.0;3009.8615;1855.3993;3001.6639;1850.5689;3012.5111;1825.8792;3001.7224;1851.3229;3006.1728;1816.5264;2874.5955;1825.7124;2998.9559;1856.096;3001.8897;1814.2239;3021.5122;1833.662;3004.6205;1815.3567
2308140.0;3009.8615;1855.3993;3001.6639;1850.5689;3012.5111;1825.8792;3001.7224;1851.3229;3006.1728;1816.5264;2874.5955;1825.7124;2998.9559;1856.096;3001.8897;1814.2239;3021.5122;1833.662;3004.6205;1815.3567
2308160.0;3011.7339;1854.8398;3002.9372;1852.0449;3012.5427;1825.8792;3002.5678;1852.4654;3006.1677;1816.4346;2874.6143;1825.7124;2999.0144;1856.0576;3001.8401;1814.2237;3021.4831;1833.6663;3004.6554;1815.3739
2308160.0;3011.7339;1854.8398;3002.9372;1852.0449;3012.5427;1825.8792;3002.5678;1852.4654;3006.1677;1816.4346;2874.6143;1825.7124;2999.0144;1856.0576;3001.8401;1814.2237;3021.4831;1833.6663;3004.6554;1815.3739
2308180.0;3013.5528;1854.0834;3004.2988;1853.4657;3012.5738;1825.8792;3003.5874;1853.5592;3006.1583;1816.3418;2874.6379;1825.7124;2999.0637;1856.032;3001.785;1814.2237;3021.4546;1833.675;3004.6658;1815.4028
2308180.0;3013.5528;1854.0834;3004.2988;1853.4657;3012.5738;1825.8792;3003.5874;1853.5592;3006.1583;1816.3418;2874.6379;1825.7124;2999.0637;1856.032;3001.785;1814.2237;3021.4546;1833.675;3004.6658;1815.4028
2308200.0;3015.3002;1853.154;3005.7818;1854.7855;3012.605;1825.8792;3004.7772;1854.5776;3006.1454;1816.2492;2874.6615;1825.7124;2999.1015;1856.021;3001.7297;1814.2237;3021.4276;1833.6922;3004.6574;1815.4376
2308200.0;3015.3002;1853.154;3005.7818;1854.7855;3012.605;1825.8792;3004.7772;1854.5776;3006.1454;1816.2492;2874.6615;1825.7124;2999.1015;1856.021;3001.7297;1814.2237;3021.4276;1833.6922;3004.6574;1815.4376
2308220.0;3016.9582;1852.0655;3007.4105;1855.9591;3012.6366;1825.8792;3006.1292;1855.4908;3006.1333;1816.1556;2874.6801;1825.7124;2999.1266;1856.0231;3001.6787;1814.2237;3021.4042;1833.7197;3004.6396;1815.472
2308220.0;3016.9582;1852.0655;3007.4105;1855.9591;3012.6366;1825.8792;3006.1292;1855.4908;3006.1333;1816.1556;2874.6801;1825.7124;2999.1266;1856.0231;3001.6787;1814.2237;3021.4042;1833.7197;3004.6396;1815.472
2308240.0;3018.5111;1850.8217;3009.1896;1856.9542;3012.6681;1825.8792;3007.6328;1856.2696;3006.1277;1816.0568;2874.6918;1825.7124;2999.1407;1856.029;3001.6321;1814.2237;3021.3867;1833.7546;3004.6211;1815.5042
2308240.0;3018.5111;1850.8217;3009.1896;1856.9542;3012.6681;1825.8792;3007.6328;1856.2696;3006.1277;1816.0568;2874.6918;1825.7124;2999.1407;1856.029;3001.6321;1814.2237;3021.3867;1833.7546;3004.6211;1815.5042
2308260.0;3019.9473;1849.4229;3011.1015;1857.756;3012.6991;1825.8792;3009.2742;1856.8878;3006.1303;1815.9482;2874.6975;1825.7126;2999.1471;1856.0234;3001.5865;1814.2237;3021.3761;1833.7894;3004.6053;1815.5374
2308260.0;3019.9473;1849.4229;3011.1015;1857.756;3012.6991;1825.8792;3009.2742;1856.8878;3006.1303;1815.9482;2874.6975;1825.7126;2999.1471;1856.0234;3001.5865;1814.2237;3021.3761;1833.7894;3004.6053;1815.5374
2308280.0;3021.2581;1847.8734;3013.1166;1858.3588;3012.7296;1825.8792;3011.0357;1857.323;3006.1358;1815.8278;2874.6998;1825.7135;2999.1495;1855.9911;3001.5403;1814.2237;3021.3707;1833.8169;3004.5909;1815.5746
2308280.0;3021.2581;1847.8734;3013.1166;1858.3588;3012.7296;1825.8792;3011.0357;1857.323;3006.1358;1815.8278;2874.6998;1825.7135;2999.1495;1855.9911;3001.5403;1814.2237;3021.3707;1833.8169;3004.5909;1815.5746
2308300.0;3022.4354;1846.1878;3015.2065;1858.7569;3012.7589;1825.8792;3012.8971;1857.5547;3006.135;1815.6996;2874.7005;1825.7165;2999.15;1855.9219;3001.4962;1814.2237;3021.3679;1833.8342;3004.5764;1815.6135
2308300.0;3022.4354;1846.1878;3015.2065;1858.7569;3012.7589;1825.8792;3012.8971;1857.5547;3006.135;1815.6996;2874.7005;1825.7165;2999.15;1855.9219;3001.4962;1814.2237;3021.3679;1833.8342;3004.5764;1815.6135
2308320.0;3023.4687;1844.3904;3017.349;1858.9406;3012.7848;1825.8792;3014.8356;1857.5651;3006.1206;1815.5728;2874.7006;1825.7242;2999.1495;1855.8117;3001.4595;1814.2237;3021.3649;1833.8427;3004.5626;1815.6483
2308320.0;3023.4687;1844.3904;3017.349;1858.9406;3012.7848;1825.8792;3014.8356;1857.5651;3006.1206;1815.5728;2874.7006;1825.7242;2999.1495;1855.8117;3001.4595;1814.2237;3021.3649;1833.8427;3004.5626;1815.6483
2308340.0;3024.3458;1842.5092;3019.5248;1858.8987;3012.8042;1825.8792;3016.8274;1857.3421;3006.0916;1815.4561;2874.7006;1825.7397;2999.1471;1855.6629;3001.4334;1814.2239;3021.3584;1833.846;3004.5507;1815.6763
2308340.0;3024.3458;1842.5092;3019.5248;1858.8987;3012.8042;1825.8792;3016.8274;1857.3421;3006.0916;1815.4561;2874.7006;1825.7397;2999.1471;1855.6629;3001.4334;1814.2239;3021.3584;1833.846;3004.5507;1815.6763
2308360.0;3025.0551;1840.5669;3021.7122;1858.622;3012.8167;1825.8792;3018.8465;1856.8836;3006.0397;1815.3529;2874.7006;1825.7645;2999.1407;1855.4857;3001.4165;1814.2249;3021.3456;1833.847;3004.5401;1815.7019
2308360.0;3025.0551;1840.5669;3021.7122;1858.622;3012.8167;1825.8792;3018.8465;1856.8836;3006.0397;1815.3529;2874.7006;1825.7645;2999.1407;1855.4857;3001.4165;1814.2249;3021.3456;1833.847;3004.5401;1815.7019
2308380.0;3025.589;1838.5747;3023.8867;1858.107;3012.8247;1825.8792;3020.8657;1856.1958;3005.9412;1815.2558;2874.7007;1825.7958;2999.1266;1855.2974;3001.4028;1814.2282;3021.325;1833.8472;3004.5293;1815.7332
2308380.0;3025.589;1838.5747;3023.8867;1858.107;3012.8247;1825.8792;3020.8657;1856.1958;3005.9412;1815.2558;2874.7007;1825.7958;2999.1266;1855.2974;3001.4028;1814.2282;3021.325;1833.8472;3004.5293;1815.7332
2308400.0;3025.9444;1836.5355;3026.0252;1857.3571;3012.8327;1825.8792;3022.8582;1855.2892;3005.7166;1815.1435;2874.7014;1825.8272;2999.1015;1855.1175;3001.3829;1814.2367;3021.2991;1833.8472;3004.5182;1815.7758
2308400.0;3025.9444;1836.5355;3026.0252;1857.3571;3012.8327;1825.8792;3022.8582;1855.2892;3005.7166;1815.1435;2874.7014;1825.8272;2999.1015;1855.1175;3001.3829;1814.2367;3021.2991;1833.8472;3004.5182;1815.7758
2308420.0;3026.1203;1834.4526;3028.1084;1856.3841;3012.8451;1825.8792;3024.7992;1854.1743;3005.2077;1814.9789;2874.7037;1825.852;2999.064;1854.9597;3001.3471;1814.2541;3021.2732;1833.8472;3004.5069;1815.8289
2308420.0;3026.1203;1834.4526;3028.1084;1856.3841;3012.8451;1825.8792;3024.7992;1854.1743;3005.2077;1814.9789;2874.7037;1825.852;2999.064;1854.9597;3001.3471;1814.2541;3021.2732;1833.8472;3004.5069;1815.8289
2308440.0;3026.1149;1832.3384;3030.1194;1855.2038;3012.8639;1825.8792;3026.6669;1852.8632;3004.2182;1814.7196;2874.7094;1825.8675;2999.016;1854.8265;3001.291;1814.2826;3021.2527;1833.8472;3004.4946;1815.8873
2308440.0;3026.1149;1832.3384;3030.1194;1855.2038;3012.8639;1825.8792;3026.6669;1852.8632;3004.2182;1814.7196;2874.7094;1825.8675;2999.016;1854.8265;3001.291;1814.2826;3021.2527;1833.8472;3004.4946;1815.8873
2308460.0;3025.9255;1830.2171;3032.0396;1853.8337;3012.8876;1825.8792;3028.4423;1851.3729;3002.6352;1814.3553;2874.7211;1825.8751;2998.962;1854.7125;3001.2204;1814.3206;3021.2398;1833.8472;3004.4791;1815.945
2308460.0;3025.9255;1830.2171;3032.0396;1853.8337;3012.8876;1825.8792;3028.4423;1851.3729;3002.6352;1814.3553;2874.7211;1825.8751;2998.962;1854.7125;3001.2204;1814.3206;3021.2398;1833.8472;3004.4791;1815.945
2308480.0;3025.5505;1828.1196;3033.8457;1852.2901;3012.9119;1825.8792;3030.1074;1849.7263;3000.5514;1813.9607;2874.7398;1825.8781;2998.9074;1854.6106;3001.1504;1814.3641;3021.2335;1833.8472;3004.4603;1815.9966
2308480.0;3025.5505;1828.1196;3033.8457;1852.2901;3012.9119;1825.8792;3030.1074;1849.7263;3000.5514;1813.9607;2874.7398;1825.8781;2998.9074;1854.6106;3001.1504;1814.3641;3021.2335;1833.8472;3004.4603;1815.9966
2308500.0;3024.9912;1826.0758;3035.5104;1850.5891;3012.9328;1825.8792;3031.6432;1847.9461;2998.2454;1813.7101;2874.7633;1825.879;2998.8572;1854.5169;3001.0966;1814.4107;3021.231;1833.8472;3004.4404;1816.0389
2308500.0;3024.9912;1826.0758;3035.5104;1850.5891;3012.9328;1825.8792;3031.6432;1847.9461;2998.2454;1813.7101;2874.7633;1825.879;2998.8572;1854.5169;3001.0966;1814.4107;3021.231;1833.8472;3004.4404;1816.0389
2308520.0;3024.2493;1824.112;3037.0056;1848.7447;3012.9502;1825.8792;3033.0283;1846.049;2996.0208;1813.8109;2874.7869;1825.8792;2998.8139;1854.4326;3001.0666;1814.4624;3021.2303;1833.8472;3004.4217;1816.0727
2308520.0;3024.2493;1824.112;3037.0056;1848.7447;3012.9502;1825.8792;3033.0283;1846.049;2996.0208;1813.8109;2874.7869;1825.8792;2998.8139;1854.4326;3001.0666;1814.4624;3021.2303;1833.8472;3004.4217;1816.0727
2308540.0;3023.3243;1822.2521;3038.3058;1846.7673;3012.9676;1825.8792;3034.236;1844.0433;2994.0557;1814.3837;2874.8057;1825.8792;2998.7773;1854.3634;3001.0588;1814.5233;3021.2301;1833.8472;3004.4039;1816.1018
2308540.0;3023.3243;1822.2521;3038.3058;1846.7673;3012.9676;1825.8792;3034.236;1844.0433;2994.0557;1814.3837;2874.8057;1825.8792;2998.7773;1854.3634;3001.0588;1814.5233;3021.2301;1833.8472;3004.4039;1816.1018
2308560.0;3022.213;1820.5226;3039.3883;1844.6626;3012.9885;1825.8792;3035.2365;1841.9347;2992.3788;1815.3947;2874.8181;1825.8792;2998.7453;1854.317;3001.0649;1814.5959;3021.2301;1833.8472;3004.3857;1816.1283
2308560.0;3022.213;1820.5226;3039.3883;1844.6626;3012.9885;1825.8792;3035.2365;1841.9347;2992.3788;1815.3947;2874.8181;1825.8792;2998.7453;1854.317;3001.0649;1814.5959;3021.2301;1833.8472;3004.3857;1816.1283
