Time(sentisec);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_L(m);Y_L(m);X_M(m);Y_M(m)
5475020.0;2959.8553;1836.5311;2954.7094;1842.627;2957.224;1839.0069;2959.1085;1837.1293;2954.5426;1838.6474;2952.7977;1839.9037;2956.6649;1836.8518;2955.1771;1838.4204;2953.207;1840.2181
5475040.0;2960.3213;1833.907;2955.0676;1839.9812;2957.434;1836.3979;2959.3132;1834.6955;2954.7737;1835.9177;2952.9703;1837.089;2957.1957;1834.1763;2955.4257;1835.6865;2953.5003;1837.3802
5475060.0;2960.9844;1831.3138;2955.6817;1837.347;2957.837;1833.7752;2959.7381;1832.267;2955.2446;1833.1861;2953.3625;1834.2965;2957.9582;1831.5284;2955.8843;1832.9488;2954.0095;1834.5405
5475080.0;2961.8489;1828.7685;2956.5479;1834.7603;2958.433;1831.1522;2960.3786;1829.8614;2955.9493;1830.472;2953.9748;1831.5353;2958.9411;1828.9185;2956.558;1830.2282;2954.7435;1831.7135
5475100.0;2962.9228;1826.289;2957.6559;1832.2461;2959.2178;1828.5471;2961.2284;1827.4949;2956.8823;1827.793;2954.8085;1828.8077;2960.1263;1826.3543;2957.4458;1827.5484;2955.7066;1828.9146
5475120.0;2964.2098;1823.8899;2958.9914;1829.8123;2960.1855;1825.9803;2962.2779;1825.1825;2958.0373;1825.1676;2955.8653;1826.1156;2961.4941;1823.8457;2958.5447;1824.9301;2956.8985;1826.1627
5475140.0;2965.7029;1821.5786;2960.538;1827.4544;2961.3352;1823.4699;2963.5152;1822.9369;2959.406;1822.614;2957.1479;1823.4651;2963.0274;1821.4041;2959.8509;1822.3885;2958.3144;1823.4818
5475160.0;2967.3823;1819.3568;2962.2823;1825.1699;2962.6713;1821.0299;2964.9276;1820.7687;2960.9787;1820.1463;2958.6562;1820.8683;2964.7121;1819.04;2961.361;1819.933;2959.9445;1820.8971
5475180.0;2969.2175;1817.2252;2964.2133;1822.9692;2964.1983;1818.6701;2966.5045;1818.6861;2962.7424;1817.7721;2960.3849;1818.34;2966.5365;1816.7619;2963.0702;1817.5697;2961.7757;1818.4245
5475200.0;2971.1773;1815.1852;2966.3204;1820.8768;2965.9148;1816.4008;2968.2374;1816.6949;2964.6799;1815.4949;2962.3214;1815.8928;2968.4905;1814.5799;2964.9717;1815.3047;2963.7922;1816.0672
5475220.0;2973.2391;1813.2382;2968.5881;1818.9211;2967.8123;1814.2376;2970.1168;1814.8008;2966.7714;1813.3161;2964.4477;1813.5364;2970.5673;1812.5083;2967.0549;1813.1465;2965.9769;1813.8214
5475240.0;2975.3934;1811.3863;2970.9971;1817.1224;2969.8785;1812.2027;2972.1308;1813.0095;2969.0014;1811.2403;2966.7422;1811.2791;2972.7626;1810.5618;2969.3057;1811.1078;2968.3112;1811.688
5475260.0;2977.639;1809.6359;2973.5277;1815.4867;2972.1001;1810.3199;2974.2642;1811.3258;2971.3622;1809.2783;2969.1833;1809.1314;2975.0724;1808.7506;2971.7052;1809.2031;2970.7779;1809.6766
5475280.0;2979.976;1807.9996;2976.1635;1814.0087;2974.4632;1808.6076;2976.5014;1809.7533;2973.8511;1807.4495;2971.7523;1807.1069;2977.4892;1807.0786;2974.2318;1807.4446;2973.3621;1807.8021
5475300.0;2982.4039;1806.4916;2978.8898;1812.6786;2976.9528;1807.0746;2978.8279;1808.2967;2976.4639;1805.7792;2974.4377;1805.2218;2980.0019;1805.5463;2976.8652;1805.8395;2976.0515;1806.0819
5475320.0;2984.9209;1805.1234;2981.6919;1811.4866;2979.5531;1805.7195;2981.2315;1806.9643;2979.1894;1804.2885;2977.2337;1803.492;2982.5962;1804.1555;2979.5896;1804.392;2978.834;1804.5326
5475340.0;2987.5231;1803.8998;2984.5526;1810.422;2982.2473;1804.5311;2983.7014;1805.7661;2982.0097;1802.984;2980.1355;1801.9328;2985.2573;1802.9118;2982.3929;1803.1047;2981.697;1803.1694
5475360.0;2990.2023;1802.82;2987.4541;1809.4733;2985.0194;1803.4916;2986.2276;1804.7104;2984.9038;1801.8554;2983.1338;1800.5567;2987.9704;1801.8233;2985.2642;1801.9792;2984.6273;1802.0035
5475380.0;2992.9448;1801.8793;2990.3799;1808.6292;2987.8536;1802.5824;2988.7994;1803.802;2987.853;1800.8819;2986.2142;1799.3738;2990.7206;1800.8975;2988.1907;1801.0148;2987.6109;1801.0412
5475400.0;2995.7331;1801.0713;2993.3172;1807.8827;2990.734;1801.7911;2991.4067;1803.0437;2990.8439;1800.0449;2989.3598;1798.3899;2993.4958;1800.1377;2991.158;1800.2077;2990.6335;1800.2839
5475420.0;2998.548;1800.3899;2996.2561;1807.2307;2993.6442;1801.1168;2994.0418;1802.4388;2993.8685;1799.3337;2992.5526;1797.6037;2996.2881;1799.5374;2994.1532;1799.5499;2993.6811;1799.7274
5475440.0;3001.3745;1799.8282;2999.1895;1806.6718;2996.5695;1800.5685;2996.7005;1801.9906;2996.9207;1798.7416;2995.7744;1797.0037;2999.0948;1799.0781;2997.1673;1799.028;2996.7433;1799.3614
5475460.0;3004.2056;1799.376;3002.1124;1806.2027;2999.5011;1800.157;2999.3799;1801.6989;2999.996;1798.2597;2999.0079;1796.5674;3001.9159;1798.7328;3000.1948;1798.6229;2999.8129;1799.1698
5475480.0;3007.043;1799.0171;3005.0222;1805.8234;3002.4386;1799.8836;3002.0742;1801.5571;3003.0914;1797.8753;3002.2395;1796.2635;3004.7516;1798.4753;3003.2309;1798.3149;3002.886;1799.1294
5475500.0;3009.8939;1798.7305;3007.9183;1805.5406;3005.3877;1799.7333;3004.7713;1801.5564;3006.2053;1797.5746;3005.4623;1796.0591;3007.6012;1798.2865;3006.2717;1798.0876;3005.9609;1799.2072
5475520.0;3012.7664;1798.4935;3010.7975;1805.3723;3008.3541;1799.6783;3007.4548;1801.6904;3009.338;1797.3473;3008.6751;1795.9269;3010.4637;1798.1525;3009.3154;1797.927;3009.0375;1799.362
5475540.0;3015.6641;1798.2865;3013.6496;1805.3438;3011.3386;1799.6875;3010.1061;1801.9629;3012.4902;1797.1849;3011.8806;1795.8513;3013.3378;1798.061;3012.3637;1797.818;3012.1162;1799.5551
5475560.0;3018.5853;1798.0964;3016.4527;1805.4836;3014.3367;1799.7368;3012.7069;1802.3884;3015.6616;1797.0826;3015.0821;1795.8263;3016.2231;1798.0018;3015.4198;1797.7456;3015.1963;1799.7628
5475580.0;3021.5258;1797.9238;3019.1764;1805.816;3017.342;1799.8132;3015.2382;1802.9897;3018.8483;1797.0454;3018.2808;1795.8536;3019.121;1797.9759;3018.4853;1797.7019;3018.2746;1799.9813
5475600.0;3024.4832;1797.7886;3021.7886;1806.3575;3020.3476;1799.9207;3017.6805;1803.7891;3022.0385;1797.1002;3021.4752;1795.9402;3022.035;1797.9988;3021.5568;1797.7022;3021.3432;1800.2278
5475620.0;3027.4576;1797.7467;3024.2637;1807.1135;3023.3449;1800.0796;3020.017;1804.8002;3025.2087;1797.2997;3024.657;1796.1105;3024.964;1798.1101;3024.6234;1797.7975;3024.3879;1800.5346
5475640.0;3030.443;1797.9001;3026.5852;1808.0791;3026.3176;1800.3346;3022.238;1806.018;3028.3217;1797.7132;3027.8082;1796.417;3027.8926;1798.3802;3027.6624;1798.0722;3027.3829;1800.959
5475660.0;3033.4091;1798.3821;3028.7464;1809.2397;3029.2375;1800.7618;3024.3439;1807.4165;3031.3319;1798.4027;3030.8981;1796.9412;3030.7856;1798.8995;3030.6407;1798.6174;3030.2845;1801.5899
5475680.0;3036.2835;1799.3074;3030.748;1810.575;3032.0642;1801.4645;3026.346;1808.9545;3034.196;1799.4021;3033.8895;1797.766;3033.5946;1799.7478;3033.5174;1799.4949;3033.0341;1802.5352
5475700.0;3038.9571;1800.716;3032.5971;1812.0628;3034.756;1802.5381;3028.2638;1810.5903;3036.8828;1800.7116;3036.746;1798.9388;3036.2707;1800.9601;3036.2526;1800.7179;3035.5736;1803.8728
5475720.0;3041.322;1802.5595;3034.3017;1813.6866;3037.2823;1804.0226;3030.1183;1812.2944;3039.3706;1802.3086;3039.4382;1800.4518;3038.7705;1802.5236;3038.8093;1802.2644;3037.871;1805.5977
5475740.0;3043.3239;1804.7386;3035.8677;1815.4384;3039.6267;1805.8828;3031.9227;1814.055;3041.6418;1804.1654;3041.9389;1802.261;3041.0535;1804.401;3041.1534;1804.1031;3039.9296;1807.6193
5475760.0;3044.9844;1807.148;3037.2949;1817.3168;3041.775;1808.0391;3033.6787;1815.8739;3043.6785;1806.2564;3044.2178;1804.319;3043.0839;1806.5467;3043.252;1806.2045;3041.7701;1809.8222
5475780.0;3046.3749;1809.7023;3038.5789;1819.3213;3043.7026;1810.4129;3035.3773;1817.7594;3045.4668;1808.5552;3046.2419;1806.5934;3044.8383;1808.9069;3045.0775;1808.5389;3043.4064;1812.1299
5475800.0;3047.5661;1812.3419;3039.712;1821.4472;3045.3757;1812.9454;3037.0025;1819.7185;3047.0004;1811.03;3047.9844;1809.0637;3046.311;1811.4232;3046.6156;1811.072;3044.8349;1814.5214
5475820.0;3048.5943;1815.0358;3040.6859;1823.6823;3046.7681;1815.5882;3038.5331;1821.7555;3048.2836;1813.643;3049.4322;1811.7115;3047.5073;1814.0517;3047.8703;1813.7644;3046.0452;1817.0041
5475840.0;3049.4629;1817.7744;3041.4931;1826.0091;3047.8726;1818.2983;3039.9437;1823.8739;3049.3297;1816.3594;3050.5894;1814.5129;3048.436;1816.7738;3048.8606;1816.5769;3047.0331;1819.5866
5475860.0;3050.1636;1820.5589;3042.1307;1828.4066;3048.6991;1821.0428;3041.2086;1826.0787;3050.1586;1819.1543;3051.4742;1817.4404;3049.1088;1819.5889;3049.6151;1819.4728;3047.8045;1822.2659
5475880.0;3050.6948;1823.3855;3042.6037;1830.8549;3049.2609;1823.8077;3042.3036;1828.3727;3050.7935;1822.0138;3052.1145;1820.4647;3049.5484;1822.4906;3050.1656;1822.4223;3048.3723;1825.0318
5475900.0;3051.0648;1826.246;3042.9251;1833.3382;3049.573;1826.5912;3043.2074;1830.7509;3051.2602;1824.9281;3052.5434;1823.5578;3049.7903;1825.4567;3050.5449;1825.4032;3048.7563;1827.866
5475920.0;3051.2862;1829.1313;3043.1104;1835.846;3049.661;1829.393;3043.9001;1833.1963;3051.5848;1827.8854;3052.7959;1826.6934;3049.8759;1828.4513;3050.7835;1828.3993;3048.9794;1830.7453
5475940.0;3051.3725;1832.0322;3043.1722;1838.3706;3049.5682;1832.2049;3044.367;1835.6832;3051.7935;1830.8705;3052.9057;1829.846;3049.8424;1831.4344;3050.9056;1831.3965;3049.063;1833.6451
5475960.0;3051.3369;1834.9382;3043.1165;1840.9038;3049.3423;1835.0125;3044.6022;1838.1854;3051.9068;1833.87;3052.9051;1832.992;3049.7111;1834.3737;3050.9251;1834.3834;3049.0235;1836.5432
5475980.0;3051.194;1837.8367;3042.9444;1843.4342;3049.0159;1837.801;3044.6104;1840.6831;3051.9374;1836.8751;3052.8245;1836.116;3049.4845;1837.2525;3050.8483;1837.3522;3048.8711;1839.4247
5476000.0;3050.9568;1840.7155;3042.6514;1845.9491;3048.5981;1840.5616;3044.4027;1843.162;3051.8866;1839.8785;3052.6915;1839.2139;3049.1536;1840.0713;3050.6777;1840.2976;3048.6106;1842.281
5476020.0;3050.6339;1843.5649;3042.23;1848.4348;3048.0836;1843.2912;3043.9921;1845.6094;3051.7471;1842.871;3052.5255;1842.2896;3048.7091;1842.8415;3050.416;1843.2147;3048.2436;1845.1086
5476040.0;3050.2265;1846.3754;3041.6727;1850.8762;3047.4646;1845.9873;3043.3926;1848.0097;3051.5055;1845.8413;3052.329;1845.3456;3048.1516;1845.5781;3050.0646;1846.0979;3047.7686;1847.9047
5476060.0;3049.7294;1849.139;3040.9771;1853.2577;3046.7384;1848.6437;3042.619;1850.3454;3051.1477;1848.7807;3052.0803;1848.3779;3047.4917;1848.2909;3049.6216;1848.9414;3047.1817;1850.6627
5476080.0;3049.132;1851.8489;3040.1487;1855.5682;3045.9053;1851.2519;3041.6845;1852.5992;3050.6628;1851.684;3051.7342;1851.3761;3046.7416;1850.9796;3049.0791;1851.7397;3046.477;1853.3701
5476100.0;3048.4203;1854.4999;3039.2001;1857.805;3044.9654;1853.8064;3040.5987;1854.7545;3050.0456;1854.5463;3051.236;1854.3239;3045.9087;1853.6327;3048.4252;1854.486;3045.6501;1856.0104
5476120.0;3047.5781;1857.0872;3038.1464;1859.9714;3043.9137;1856.3037;3039.3669;1856.7957;3049.2936;1857.3567;3050.5434;1857.2006;3044.9923;1856.2334;3047.6455;1857.17;3044.7009;1858.5677
5476140.0;3046.5894;1859.6039;3037.0004;1862.069;3042.742;1858.7365;3037.993;1858.7094;3048.4034;1860.0984;3049.6409;1859.9862;3043.9859;1858.7652;3046.7253;1859.7781;3043.6343;1861.0292
5476160.0;3045.4419;1862.0385;3035.7693;1864.0931;3041.4426;1861.0847;3036.4826;1860.4894;3047.3673;1862.7526;3048.5371;1862.6699;3042.8821;1861.2168;3045.6506;1862.2949;3042.4557;1863.3843
5476180.0;3044.1319;1864.3756;3034.4547;1866.0362;3040.0125;1863.3164;3034.8478;1862.1388;3046.1739;1865.3038;3047.25;1865.2541;3041.6737;1863.5818;3044.4104;1864.7075;3041.1658;1865.6242
5476200.0;3042.6655;1866.5964;3033.0551;1867.8946;3038.4547;1865.3977;3033.1056;1863.6667;3044.8115;1867.7381;3045.7923;1867.7444;3040.3537;1865.8569;3042.9985;1867.0059;3039.76;1867.743
5476220.0;3041.0559;1868.6814;3031.5701;1869.6733;3036.7765;1867.3043;3031.2746;1865.0827;3043.2724;1870.0398;3044.1675;1870.1368;3038.914;1868.0372;3041.4172;1869.182;3038.2333;1869.7362
5476240.0;3039.319;1870.6169;3030.002;1871.3809;3034.9891;1869.0296;3029.3705;1866.393;3041.556;1872.1906;3042.3745;1872.4118;3037.3465;1870.112;3039.6763;1871.2264;3036.585;1871.5975
5476260.0;3037.4713;1872.3986;3028.3555;1873.0229;3033.107;1870.5833;3027.4069;1867.6005;3039.6705;1874.1742;3040.416;1874.5428;3035.646;1872.0647;3037.792;1873.1278;3034.8205;1873.317
5476280.0;3035.5285;1874.0314;3026.6351;1874.5966;3031.1462;1871.9863;3025.3961;1868.7064;3037.6332;1875.9836;3038.3029;1876.5085;3033.811;1873.8802;3035.7814;1874.8773;3032.9476;1874.8858
5476300.0;3033.5039;1875.5234;3024.8428;1876.0914;3029.123;1873.2609;3023.3476;1869.7124;3035.4677;1877.6241;3036.055;1878.3019;3031.8423;1875.5504;3033.6612;1876.4751;3030.9738;1876.3045
5476320.0;3031.4068;1876.8811;3022.9769;1877.4915;3027.0503;1874.4247;3021.2663;1870.6181;3033.1974;1879.1091;3033.6961;1879.9289;3029.7423;1877.0757;3031.4475;1877.9329;3028.9066;1877.5854
5476340.0;3029.2417;1878.1108;3021.0337;1878.7812;3024.9374;1875.4869;3019.1527;1871.4201;3030.8431;1880.4564;3031.2498;1881.4012;3027.5188;1878.4573;3029.1579;1879.27;3026.7566;1878.7476
5476360.0;3027.0089;1879.222;3019.0109;1879.9481;3022.7884;1876.4477;3017.0075;1872.1111;3028.4216;1881.6848;3028.7352;1882.7281;3025.187;1879.6949;3026.8084;1880.5029;3024.5372;1879.8082
5476380.0;3024.7078;1880.2261;3016.9115;1880.9848;3020.604;1877.3015;3014.8351;1872.6844;3025.9474;1882.8116;3026.168;1883.915;3022.7683;1880.7856;3024.4108;1881.6389;3022.262;1880.7754
5476400.0;3022.3416;1881.127;3014.7447;1881.8893;3018.3823;1878.0405;3012.6431;1873.1385;3023.4309;1883.8474;3023.5593;1884.9677;3020.2854;1881.7276;3021.9705;1882.6754;3019.9402;1881.6502
5476420.0;3019.9175;1881.9178;3012.523;1882.6633;3016.1204;1878.6586;3010.441;1873.4753;3020.8791;1884.7922;3020.9182;1885.8969;3017.7574;1882.5213;3019.4903;1883.6063;3017.5761;1882.4283
5476440.0;3017.4441;1882.587;3010.2569;1883.3102;3013.8155;1879.1531;3008.2382;1873.6943;3018.2968;1885.6367;3018.2517;1886.7158;3015.1981;1883.1698;3016.9733;1884.4276;3015.1702;1883.1012
5476460.0;3014.9276;1883.13;3007.9516;1883.833;3011.466;1879.5231;3006.0441;1873.7877;3015.6907;1886.3673;3015.5654;1887.4339;3012.617;1883.6775;3014.425;1885.1396;3012.7213;1883.6578
5476480.0;3012.3724;1883.5532;3005.6099;1884.2296;3009.0747;1879.7695;3003.867;1873.7414;3013.0684;1886.9714;3012.8635;1888.0501;3010.0195;1884.0485;3011.8503;1885.7431;3010.2288;1884.0849
5476500.0;3009.7861;1883.8634;3003.2374;1884.4908;3006.6508;1879.8931;3001.7145;1873.5433;3010.4365;1887.4374;3010.1494;1888.555;3007.41;1884.2841;3009.2519;1886.2349;3007.6939;1884.3731
5476520.0;3007.1813;1884.0566;3000.8452;1884.5996;3004.2098;1879.894;2999.5943;1873.191;3007.7983;1887.7516;3007.427;1888.9366;3004.7946;1884.3812;3006.6301;1886.6035;3005.123;1884.5178
5476540.0;3004.5715;1884.1146;2998.4494;1884.537;3001.7699;1879.7706;2997.5129;1872.6952;3005.155;1887.8979;3004.7006;1889.1851;3002.1831;1884.3305;3003.9862;1886.8318;3002.529;1884.5165
5476560.0;3001.9669;1884.0115;2996.0664;1884.2886;2999.346;1879.5207;2995.4741;1872.0762;3002.509;1887.8626;3001.9733;1889.2898;2999.5898;1884.1159;3001.3258;1886.8993;2999.9297;1884.3643
5476580.0;2999.3734;1883.7236;2993.7098;1883.8511;2996.9479;1879.1434;2993.4765;1871.3551;2999.8681;1887.6384;2999.2471;1889.2356;2997.03;1883.7191;2998.6607;1886.7877;2997.3448;1884.0507
5476600.0;2996.7978;1883.2361;2991.3907;1883.2308;2994.5808;1878.6384;2991.514;1870.5451;2997.2448;1887.224;2996.5259;1889.0024;2994.5149;1883.1307;2996.0088;1886.4801;2994.7921;1883.5612
5476620.0;2994.2525;1882.5433;2989.1178;1882.4383;2992.2488;1878.0037;2989.5811;1869.6486;2994.6539;1886.6193;2993.8184;1888.5683;2992.0503;1882.3544;2993.3919;1885.9614;2992.2857;1882.882
5476640.0;2991.7544;1881.6476;2986.8984;1881.4821;2989.9576;1877.2359;2987.6771;1868.6599;2992.1097;1885.8209;2991.1401;1887.914;2989.64;1881.4007;2990.8329;1885.2194;2989.8334;1882.0062
5476660.0;2989.3201;1880.5577;2984.7382;1880.3687;2987.717;1876.3311;2985.8101;1867.5701;2989.6257;1884.8235;2988.5098;1887.0281;2987.2906;1880.2781;2988.3499;1884.2502;2987.4421;1880.934
5476680.0;2986.9617;1879.2854;2982.6424;1879.1039;2985.54;1875.2865;2983.9954;1866.3709;2987.2142;1883.6266;2985.9483;1885.909;2985.0131;1878.9914;2985.9528;1883.0615;2985.1233;1879.6725
5476700.0;2984.6864;1877.8448;2980.6175;1877.6952;2983.4406;1874.0973;2982.254;1865.0568;2984.8852;1882.239;2983.4751;1884.566;2982.8184;1877.5485;2983.6444;1881.6727;2982.897;1878.2323
5476720.0;2982.5016;1876.2492;2978.6723;1876.1485;2981.4327;1872.7553;2980.6099;1863.6229;2982.6452;1880.6796;2981.1068;1883.0138;2980.7138;1875.9613;2981.4256;1880.1069;2980.7845;1876.6268
5476740.0;2980.419;1874.5092;2976.8164;1874.4699;2979.5288;1871.2531;2979.0877;1862.0634;2980.4988;1878.9707;2978.8552;1881.2686;2978.7022;1874.2444;2979.3007;1878.3844;2978.7994;1874.8707
5476760.0;2978.4555;1872.6322;2975.0578;1872.668;2977.7413;1869.5916;2977.7096;1860.3729;2978.4502;1877.1312;2976.7287;1879.3444;2976.7862;1872.4109;2977.279;1876.5185;2976.9453;1872.9752
5476780.0;2976.6281;1870.6248;2973.3997;1870.758;2976.0823;1867.7837;2976.4929;1858.5521;2976.5046;1875.174;2974.7345;1877.2535;2974.9707;1870.4711;2975.3703;1874.5193;2975.2206;1870.9498
5476800.0;2974.9458;1868.4955;2971.8416;1868.7584;2974.5647;1865.8483;2975.4509;1856.6125;2974.6664;1873.1086;2972.8809;1875.0063;2973.2637;1868.4325;2973.5799;1872.398;2973.6246;1868.8066
5476820.0;2973.4048;1866.257;2970.3817;1866.6878;2973.2032;1863.8019;2974.5958;1854.5747;2972.9418;1870.9431;2971.1748;1872.6159;2971.673;1866.2997;2971.9072;1870.1712;2972.1581;1866.5639
5476840.0;2971.9966;1863.9258;2969.0196;1864.5621;2972.0143;1861.6562;2973.9375;1852.4629;2971.3401;1868.6857;2969.6197;1870.1017;2970.2071;1864.0731;2970.3497;1867.859;2970.8243;1864.24
5476860.0;2970.7161;1861.5201;2967.7585;1862.3924;2971.0126;1859.4218;2973.4809;1850.2985;2969.8773;1866.3449;2968.2134;1867.4889;2968.8757;1861.7506;2968.9104;1865.4794;2969.6306;1861.8469
5476880.0;2969.5667;1859.0573;2966.6064;1860.1796;2970.208;1857.1132;2973.2206;1848.0973;2968.5733;1863.9279;2966.9523;1864.8014;2967.6921;1859.3316;2967.6028;1863.0416;2968.5908;1859.3887
5476900.0;2968.5589;1856.5507;2965.5773;1857.9145;2969.6043;1854.7471;2973.1411;1845.8688;2967.4514;1861.4395;2965.8353;1862.0563;2966.6731;1856.8231;2966.4501;1860.5453;2967.7216;1856.8688
5476920.0;2967.7112;1854.0096;2964.6909;1855.5853;2969.2014;1852.3393;2973.2203;1843.6196;2966.5345;1858.8826;2964.8695;1859.2649;2965.8389;1854.2417;2965.4771;1857.9884;2967.0356;1854.2974
5476940.0;2967.0505;1851.4403;2963.9682;1853.1876;2968.9963;1849.901;2973.4338;1841.3561;2965.8438;1856.2612;2964.0689;1856.4385;2965.2085;1851.6097;2964.7033;1855.3752;2966.5377;1851.6922
5476960.0;2966.6102;1848.8467;2963.4272;1850.7274;2968.9812;1847.4418;2973.7576;1839.0849;2965.3926;1853.5842;2963.4525;1853.5899;2964.7943;1848.9483;2964.1405;1852.7166;2966.2268;1849.0713
5476980.0;2966.4175;1846.2311;2963.079;1848.2177;2969.1431;1844.9719;2974.1685;1836.8084;2965.1835;1850.8663;2963.0374;1850.733;2964.5975;1846.2727;2963.7947;1850.0247;2966.1023;1846.4458
5477000.0;2966.4816;1843.5963;2962.9287;1845.6738;2969.4645;1842.5026;2974.6442;1834.5222;2965.2085;1848.1249;2962.8352;1847.8791;2964.6105;1843.5924;2963.6667;1847.3077;2966.1652;1843.8201
5477020.0;2966.7846;1840.9501;2962.9759;1843.1112;2969.9265;1840.0434;2975.1666;1832.2187;2965.4564;1845.3765;2962.8499;1845.0347;2964.8224;1840.9144;2963.75;1844.5714;2966.4125;1841.1984
5477040.0;2967.2884;1838.3063;2963.2156;1840.5441;2970.512;1837.5987;2975.7237;1829.8946;2965.9181;1842.6341;2963.0814;1842.2005;2965.2228;1838.2459;2964.0305;1841.8236;2966.8319;1838.59
5477060.0;2967.9522;1835.6796;2963.6382;1837.982;2971.2052;1835.1676;2976.3133;1827.5564;2966.5837;1839.9067;2963.5258;1839.3736;2965.7993;1835.5941;2964.4901;1839.0755;2967.4035;1836.0055
5477080.0;2968.7486;1833.0774;2964.2313;1835.4273;2971.9929;1832.7441;2976.9416;1825.2191;2967.4348;1837.2006;2964.1741;1836.5533;2966.5371;1832.9642;2965.1105;1836.3385;2968.1095;1833.4503
5477100.0;2969.666;1830.4972;2964.9811;1832.8785;2972.8634;1830.321;2977.6211;1822.8991;2968.4426;1834.5207;2965.0093;1833.7455;2967.4197;1830.3589;2965.8765;1833.6209;2968.9408;1830.9224
5477120.0;2970.6987;1827.9324;2965.8741;1830.3344;2973.8076;1827.8926;2978.3674;1820.607;2969.5738;1831.871;2966.0095;1830.9597;2968.4349;1827.7804;2966.775;1830.9261;2969.8986;1828.4172
5477140.0;2971.8391;1825.3814;2966.8971;1827.7982;2974.8207;1825.4619;2979.1975;1818.3472;2970.8029;1829.2542;2967.153;1828.2032;2969.5779;1825.2327;2967.7986;1828.2564;2970.9897;1825.9337
5477160.0;2973.0826;1822.8497;2968.0396;1825.2749;2975.9074;1823.0443;2980.127;1816.122;2972.1173;1826.6754;2968.4259;1825.4786;2970.8521;1822.7213;2968.9461;1825.616;2972.2206;1823.4791
5477180.0;2974.4352;1820.3488;2969.2934;1822.7692;2977.0847;1820.6666;2981.166;1813.9375;2973.5172;1824.1466;2969.8234;1822.7872;2972.2638;1820.2519;2970.2227;1823.0128;2973.5948;1821.0678
5477200.0;2975.912;1817.8946;2970.6536;1820.2853;2978.3788;1818.3566;2982.3166;1811.8057;2975.0122;1821.6865;2971.3485;1820.1342;2973.8187;1817.8306;2971.6357;1820.4571;2975.1121;1818.7169
5477220.0;2977.529;1815.5059;2972.1182;1817.8298;2979.8133;1816.1327;2983.5747;1809.7411;2976.6203;1819.3147;2973.006;1817.5289;2975.5168;1815.4657;2973.1913;1817.9613;2976.7714;1816.4385
5477240.0;2979.2942;1813.2005;2973.691;1815.4133;2981.3982;1814.0015;2984.9351;1807.7552;2978.3632;1817.0455;2974.7983;1814.9813;2977.3529;1813.1689;2974.8903;1815.5391;2978.5716;1814.2355
5477260.0;2981.206;1810.9911;2975.3816;1813.0499;2983.1296;1811.9629;2986.3944;1805.8543;2980.2578;1814.8886;2976.7225;1812.4989;2979.3178;1810.9526;2976.7289;1813.2038;2980.509;1812.1024
5477280.0;2983.2542;1808.8839;2977.2024;1810.7566;2984.996;1810.0156;2987.9523;1804.0386;2982.3091;1812.8516;2978.7718;1810.0881;2981.4032;1808.8264;2978.7011;1810.9632;2982.5762;1810.0338
5477300.0;2985.4226;1806.8801;2979.1621;1808.5502;2986.986;1808.1569;2989.6107;1802.3058;2984.5079;1810.9396;2980.9391;1807.7577;2983.6022;1806.7975;2980.8028;1808.8167;2984.7628;1808.0314
5477320.0;2987.6937;1804.9764;2981.262;1806.4465;2989.0902;1806.3818;2991.3707;1800.6552;2986.836;1809.1504;2983.2192;1805.5208;2985.91;1804.874;2983.0334;1806.7558;2987.0596;1806.106
